seller_id,join_date,seller_name,city,rating
573,2023-06-26,Seller 573,Lahore,4.9
574,2025-01-02,Seller 574,Multan,4.6
575,2025-09-25,Seller 575,Lahore,4.0
576,2025-11-15,Seller 576,Multan,4.0
577,2024-04-13,Seller 577,Islamabad,4.6
578,2024-08-12,Seller 578,Multan,4.3
579,2024-08-17,Seller 579,Lahore,4.1
580,2025-05-15,Seller 580,Multan,4.5
581,2025-02-01,Seller 581,Islamabad,4.1
582,2023-01-08,Seller 582,Multan,4.0
583,2023-02-10,Seller 583,Multan,3.9
584,2025-04-30,Seller 584,Multan,3.2
585,2024-09-26,Seller 585,Faisalabad,4.2
586,2023-01-09,Seller 586,Islamabad,3.6
587,2024-11-16,Seller 587,Islamabad,3.8
588,2024-04-13,Seller 588,Faisalabad,3.8
589,2025-09-29,Seller 589,Karachi,3.9
590,2025-09-23,Seller 590,Faisalabad,3.9
591,2024-06-06,Seller 591,Faisalabad,4.5
592,2024-02-06,Seller 592,Islamabad,4.2
593,2025-05-16,Seller 593,Karachi,4.1
594,2024-05-09,Seller 594,Faisalabad,4.9
595,2025-11-10,Seller 595,Karachi,4.8
596,2024-11-12,Seller 596,Karachi,3.9
597,2025-11-27,Seller 597,Lahore,4.2
598,2023-09-12,Seller 598,Multan,4.7
599,2025-07-14,Seller 599,Islamabad,4.3
600,2024-04-16,Seller 600,Multan,3.3
601,2024-11-11,Seller 601,Lahore,3.8
602,2024-06-03,Seller 602,Lahore,3.9
603,2023-04-20,Seller 603,Faisalabad,4.1
604,2023-02-16,Seller 604,Karachi,4.2
605,2023-10-14,Seller 605,Karachi,4.6
606,2023-05-12,Seller 606,Karachi,4.1
607,2025-03-18,Seller 607,Karachi,4.1
608,2025-06-24,Seller 608,Lahore,4.9
609,2025-09-20,Seller 609,Faisalabad,3.3
610,2023-05-29,Seller 610,Faisalabad,4.3
611,2024-09-18,Seller 611,Multan,4.8
612,2023-09-19,Seller 612,Multan,4.9
613,2025-09-23,Seller 613,Islamabad,4.8
614,2025-06-03,Seller 614,Karachi,4.2
615,2025-07-07,Seller 615,Karachi,4.3
616,2023-10-14,Seller 616,Islamabad,3.7
617,2024-01-13,Seller 617,Islamabad,4.1
618,2023-06-14,Seller 618,Karachi,4.9
619,2025-08-19,Seller 619,Multan,3.9
620,2025-08-07,Seller 620,Karachi,4.6
621,2024-10-04,Seller 621,Lahore,3.6
622,2025-09-21,Seller 622,Faisalabad,4.2
623,2024-04-15,Seller 623,Karachi,3.7
624,2023-05-29,Seller 624,Lahore,3.9
625,2023-11-12,Seller 625,Faisalabad,3.1
626,2025-06-10,Seller 626,Faisalabad,4.0
627,2024-06-21,Seller 627,Faisalabad,4.4
628,2024-10-10,Seller 628,Faisalabad,3.6
629,2024-12-20,Seller 629,Multan,4.8
630,2023-09-22,Seller 630,Lahore,4.5
631,2025-03-03,Seller 631,Karachi,3.5
632,2024-11-12,Seller 632,Lahore,4.9
633,2022-12-22,Seller 633,Lahore,3.1
634,2023-02-10,Seller 634,Faisalabad,3.3
635,2023-04-14,Seller 635,Lahore,3.8
636,2024-09-06,Seller 636,Karachi,4.1
637,2025-07-28,Seller 637,Karachi,3.7
638,2024-06-24,Seller 638,Multan,3.5
639,2024-02-13,Seller 639,Faisalabad,4.9
640,2024-04-10,Seller 640,Islamabad,4.7
641,2025-11-06,Seller 641,Faisalabad,3.6
642,2023-06-15,Seller 642,Karachi,3.4
643,2023-08-04,Seller 643,Islamabad,3.6
644,2024-03-23,Seller 644,Karachi,4.5
645,2025-07-16,Seller 645,Multan,3.1
646,2024-12-19,Seller 646,Faisalabad,4.4
647,2024-11-13,Seller 647,Lahore,4.4
648,2025-10-07,Seller 648,Lahore,3.7
649,2023-11-29,Seller 649,Karachi,4.9
650,2023-04-09,Seller 650,Karachi,3.0
651,2023-08-10,Seller 651,Multan,4.4
652,2023-11-02,Seller 652,Lahore,3.4
653,2024-11-29,Seller 653,Faisalabad,4.5
654,2023-09-13,Seller 654,Karachi,4.0
655,2025-05-22,Seller 655,Islamabad,4.1
656,2023-04-06,Seller 656,Multan,4.5
657,2025-10-03,Seller 657,Faisalabad,4.1
658,2023-02-07,Seller 658,Islamabad,5.0
659,2024-05-10,Seller 659,Faisalabad,4.9
660,2024-05-29,Seller 660,Multan,4.2
661,2025-11-19,Seller 661,Islamabad,4.7
662,2025-01-14,Seller 662,Multan,4.7
663,2024-04-27,Seller 663,Karachi,3.9
664,2023-01-11,Seller 664,Karachi,3.7
665,2025-11-29,Seller 665,Islamabad,4.6
666,2025-05-24,Seller 666,Multan,4.9
667,2024-07-10,Seller 667,Islamabad,4.2
668,2025-09-30,Seller 668,Karachi,3.5
669,2025-08-04,Seller 669,Faisalabad,3.2
670,2023-02-09,Seller 670,Lahore,4.5
671,2025-08-04,Seller 671,Karachi,4.7
672,2025-10-15,Seller 672,Karachi,4.7
673,2023-11-06,Seller 673,Multan,4.7
674,2024-07-29,Seller 674,Multan,3.6
675,2024-09-24,Seller 675,Karachi,4.6
676,2025-05-04,Seller 676,Karachi,3.6
677,2023-11-19,Seller 677,Faisalabad,4.3
678,2024-02-24,Seller 678,Lahore,3.4
679,2025-03-22,Seller 679,Karachi,4.7
680,2023-03-31,Seller 680,Islamabad,4.5
681,2024-03-24,Seller 681,Lahore,4.0
682,2023-03-20,Seller 682,Multan,4.7
683,2024-12-19,Seller 683,Karachi,4.8
684,2023-11-08,Seller 684,Karachi,4.1
685,2025-02-02,Seller 685,Lahore,3.3
686,2025-09-23,Seller 686,Karachi,3.6
687,2023-03-23,Seller 687,Islamabad,4.4
688,2025-02-12,Seller 688,Lahore,5.0
689,2024-06-01,Seller 689,Multan,3.6
690,2023-04-13,Seller 690,Karachi,4.9
691,2025-05-21,Seller 691,Faisalabad,4.3
692,2024-03-28,Seller 692,Islamabad,4.9
693,2024-12-22,Seller 693,Islamabad,4.9
694,2025-01-05,Seller 694,Faisalabad,4.1
695,2025-03-19,Seller 695,Faisalabad,3.9
696,2024-05-26,Seller 696,Faisalabad,3.8
697,2024-08-22,Seller 697,Lahore,3.7
698,2025-02-23,Seller 698,Karachi,4.4
699,2025-05-11,Seller 699,Karachi,4.1
700,2024-04-09,Seller 700,Islamabad,4.7
701,2023-05-24,Seller 701,Lahore,4.7
702,2024-12-06,Seller 702,Multan,3.6
703,2024-01-24,Seller 703,Islamabad,3.5
704,2025-01-12,Seller 704,Lahore,3.5
705,2023-04-16,Seller 705,Lahore,3.5
706,2025-08-14,Seller 706,Faisalabad,3.3
707,2025-11-15,Seller 707,Multan,4.3
708,2025-06-09,Seller 708,Multan,3.5
709,2023-10-07,Seller 709,Faisalabad,5.0
710,2025-04-05,Seller 710,Islamabad,4.4
711,2024-01-31,Seller 711,Islamabad,3.7
712,2023-12-20,Seller 712,Lahore,3.0
713,2025-07-30,Seller 713,Multan,3.1
714,2024-05-18,Seller 714,Islamabad,4.8
715,2023-03-02,Seller 715,Multan,4.5
716,2023-03-07,Seller 716,Islamabad,3.0
717,2023-06-24,Seller 717,Lahore,3.1
718,2023-12-22,Seller 718,Lahore,3.3
719,2023-05-17,Seller 719,Multan,4.2
720,2024-03-03,Seller 720,Faisalabad,3.9
721,2023-01-23,Seller 721,Lahore,4.6
722,2024-02-20,Seller 722,Lahore,4.1
723,2023-09-29,Seller 723,Islamabad,4.5
724,2025-05-15,Seller 724,Faisalabad,3.9
725,2025-07-19,Seller 725,Multan,4.7
726,2023-09-04,Seller 726,Lahore,4.7
727,2023-03-14,Seller 727,Lahore,4.1
728,2023-10-12,Seller 728,Lahore,4.5
729,2025-11-15,Seller 729,Multan,3.5
730,2025-11-23,Seller 730,Lahore,3.9
731,2022-12-13,Seller 731,Islamabad,3.7
732,2025-10-02,Seller 732,Faisalabad,4.1
733,2022-12-28,Seller 733,Islamabad,4.8
734,2023-09-03,Seller 734,Multan,4.7
735,2025-09-09,Seller 735,Lahore,4.6
736,2025-04-16,Seller 736,Faisalabad,3.4
737,2024-10-23,Seller 737,Multan,4.9
738,2023-05-29,Seller 738,Multan,3.1
739,2023-04-23,Seller 739,Lahore,4.3
740,2025-05-20,Seller 740,Faisalabad,4.6
741,2025-02-04,Seller 741,Lahore,3.5
742,2024-12-11,Seller 742,Faisalabad,3.2
743,2023-09-10,Seller 743,Faisalabad,3.1
744,2024-07-11,Seller 744,Lahore,4.4
745,2025-03-19,Seller 745,Faisalabad,4.2
746,2025-04-16,Seller 746,Multan,3.5
747,2023-05-04,Seller 747,Islamabad,3.3
748,2025-10-07,Seller 748,Multan,3.2
749,2024-11-25,Seller 749,Islamabad,3.2
750,2025-01-01,Seller 750,Faisalabad,4.3
751,2023-08-29,Seller 751,Faisalabad,3.8
752,2025-07-23,Seller 752,Multan,3.3
753,2024-06-15,Seller 753,Karachi,4.3
754,2023-03-04,Seller 754,Islamabad,3.8
755,2022-12-27,Seller 755,Karachi,4.2
756,2025-02-12,Seller 756,Islamabad,4.6
757,2023-01-06,Seller 757,Karachi,3.1
758,2025-08-03,Seller 758,Multan,3.1
759,2024-05-04,Seller 759,Multan,4.3
760,2023-09-24,Seller 760,Karachi,3.1
761,2024-02-16,Seller 761,Islamabad,4.5
762,2023-09-24,Seller 762,Faisalabad,4.7
763,2023-04-08,Seller 763,Faisalabad,3.6
764,2023-06-21,Seller 764,Lahore,4.5
765,2023-06-19,Seller 765,Faisalabad,3.0
766,2024-07-29,Seller 766,Islamabad,3.5
767,2024-06-19,Seller 767,Karachi,3.7
768,2023-10-15,Seller 768,Karachi,3.7
769,2024-12-12,Seller 769,Multan,3.8
770,2023-05-17,Seller 770,Lahore,4.3
771,2024-12-28,Seller 771,Faisalabad,4.3
772,2023-02-20,Seller 772,Faisalabad,4.4
773,2023-10-07,Seller 773,Faisalabad,3.8
774,2025-01-09,Seller 774,Islamabad,3.4
775,2023-12-11,Seller 775,Multan,3.1
776,2023-09-01,Seller 776,Karachi,4.1
777,2025-06-15,Seller 777,Faisalabad,3.3
778,2025-02-02,Seller 778,Lahore,3.0
779,2024-07-08,Seller 779,Karachi,3.2
780,2023-12-29,Seller 780,Islamabad,4.6
781,2025-06-12,Seller 781,Lahore,4.9
782,2025-04-26,Seller 782,Karachi,3.6
783,2025-08-03,Seller 783,Karachi,3.6
784,2022-12-22,Seller 784,Lahore,4.0
785,2025-10-24,Seller 785,Lahore,3.0
786,2023-05-05,Seller 786,Multan,3.6
787,2024-06-18,Seller 787,Islamabad,4.1
788,2025-04-25,Seller 788,Faisalabad,4.4
789,2025-03-16,Seller 789,Multan,3.4
790,2025-07-18,Seller 790,Lahore,3.1
791,2024-10-28,Seller 791,Faisalabad,3.7
792,2023-12-18,Seller 792,Karachi,5.0
793,2024-01-04,Seller 793,Lahore,4.5
794,2024-01-01,Seller 794,Islamabad,4.7
795,2023-10-27,Seller 795,Faisalabad,4.4
796,2025-11-25,Seller 796,Karachi,4.7
797,2023-12-15,Seller 797,Faisalabad,3.8
798,2023-12-17,Seller 798,Multan,4.5
799,2025-11-01,Seller 799,Faisalabad,3.1
800,2025-03-09,Seller 800,Multan,4.5
801,2025-10-13,Seller 801,Faisalabad,3.2
802,2023-07-23,Seller 802,Multan,4.6
803,2024-08-30,Seller 803,Faisalabad,4.4
804,2025-07-14,Seller 804,Multan,3.5
805,2025-04-18,Seller 805,Lahore,4.5
806,2025-08-30,Seller 806,Multan,4.9
807,2023-02-25,Seller 807,Multan,3.7
808,2023-09-28,Seller 808,Islamabad,3.3
809,2023-11-13,Seller 809,Lahore,4.0
810,2023-08-30,Seller 810,Faisalabad,4.9
811,2024-12-03,Seller 811,Multan,3.4
812,2025-05-28,Seller 812,Faisalabad,3.6
813,2024-01-08,Seller 813,Faisalabad,3.4
814,2023-09-03,Seller 814,Multan,3.6
815,2023-09-29,Seller 815,Lahore,4.0
816,2025-06-14,Seller 816,Lahore,3.4
817,2025-07-03,Seller 817,Faisalabad,4.2
818,2024-03-14,Seller 818,Lahore,3.3
819,2025-04-20,Seller 819,Faisalabad,3.1
820,2023-12-25,Seller 820,Faisalabad,4.0
821,2025-04-17,Seller 821,Multan,4.3
822,2024-06-28,Seller 822,Islamabad,4.2
823,2025-05-19,Seller 823,Faisalabad,3.9
824,2025-11-27,Seller 824,Faisalabad,4.6
825,2025-06-06,Seller 825,Faisalabad,4.8
826,2024-06-12,Seller 826,Multan,4.6
827,2024-10-26,Seller 827,Multan,3.0
828,2024-12-17,Seller 828,Multan,4.8
829,2024-11-10,Seller 829,Lahore,4.5
830,2025-02-08,Seller 830,Karachi,3.9
831,2025-10-21,Seller 831,Islamabad,3.1
832,2024-04-05,Seller 832,Multan,4.8
833,2023-01-13,Seller 833,Multan,4.1
834,2025-09-26,Seller 834,Faisalabad,3.4
835,2025-05-02,Seller 835,Lahore,3.4
836,2025-09-29,Seller 836,Islamabad,4.1
837,2024-12-06,Seller 837,Islamabad,3.9
838,2024-05-02,Seller 838,Multan,3.4
839,2024-05-30,Seller 839,Lahore,3.3
840,2023-11-13,Seller 840,Multan,4.1
841,2025-08-04,Seller 841,Faisalabad,5.0
842,2023-04-07,Seller 842,Islamabad,3.8
843,2025-11-13,Seller 843,Multan,4.0
844,2025-04-09,Seller 844,Islamabad,4.9
845,2024-05-08,Seller 845,Faisalabad,3.2
846,2025-05-17,Seller 846,Lahore,4.9
847,2023-01-25,Seller 847,Faisalabad,3.4
848,2023-06-12,Seller 848,Karachi,4.5
849,2023-11-22,Seller 849,Karachi,3.5
850,2024-08-03,Seller 850,Lahore,3.5
851,2025-02-18,Seller 851,Faisalabad,5.0
852,2025-06-18,Seller 852,Multan,3.3
853,2024-10-15,Seller 853,Lahore,3.8
854,2025-04-15,Seller 854,Lahore,4.1
855,2025-03-13,Seller 855,Islamabad,4.9
856,2024-09-21,Seller 856,Karachi,3.2
857,2023-02-27,Seller 857,Islamabad,4.5
858,2024-07-18,Seller 858,Karachi,3.6
859,2024-10-19,Seller 859,Islamabad,4.8
860,2025-06-15,Seller 860,Faisalabad,4.2
861,2023-02-20,Seller 861,Lahore,4.5
862,2024-12-17,Seller 862,Lahore,3.2
863,2023-08-26,Seller 863,Islamabad,3.8
864,2023-08-18,Seller 864,Multan,3.7
865,2025-06-14,Seller 865,Faisalabad,3.9
866,2024-01-07,Seller 866,Karachi,4.1
867,2025-02-06,Seller 867,Karachi,3.5
868,2024-03-29,Seller 868,Faisalabad,3.2
869,2025-06-11,Seller 869,Faisalabad,4.8
870,2025-01-01,Seller 870,Lahore,4.3
871,2024-05-11,Seller 871,Faisalabad,5.0
872,2023-12-12,Seller 872,Karachi,3.7
873,2025-04-25,Seller 873,Islamabad,3.2
874,2025-03-26,Seller 874,Karachi,3.0
875,2025-05-09,Seller 875,Islamabad,4.8
876,2024-05-21,Seller 876,Islamabad,5.0
877,2023-06-03,Seller 877,Multan,3.2
878,2024-04-17,Seller 878,Islamabad,4.6
879,2024-12-27,Seller 879,Islamabad,4.8
880,2022-12-31,Seller 880,Lahore,3.5
881,2024-07-21,Seller 881,Islamabad,4.5
882,2023-01-24,Seller 882,Karachi,5.0
883,2024-04-15,Seller 883,Islamabad,4.1
884,2025-03-22,Seller 884,Karachi,3.7
885,2025-10-28,Seller 885,Faisalabad,4.1
886,2024-01-05,Seller 886,Multan,4.8
887,2023-02-03,Seller 887,Lahore,4.0
888,2023-11-01,Seller 888,Lahore,4.4
889,2025-11-27,Seller 889,Multan,4.5
890,2025-08-16,Seller 890,Karachi,3.0
891,2024-01-16,Seller 891,Lahore,3.4
892,2024-11-28,Seller 892,Karachi,4.1
893,2023-09-22,Seller 893,Karachi,3.9
894,2023-04-09,Seller 894,Faisalabad,3.3
895,2024-11-26,Seller 895,Faisalabad,3.4
896,2023-09-04,Seller 896,Multan,3.6
897,2025-07-22,Seller 897,Multan,3.2
898,2024-11-25,Seller 898,Islamabad,3.7
899,2024-11-04,Seller 899,Lahore,4.1
900,2025-09-23,Seller 900,Multan,3.8
901,2025-05-25,Seller 901,Islamabad,3.9
902,2025-04-25,Seller 902,Faisalabad,5.0
903,2024-08-14,Seller 903,Faisalabad,3.7
904,2025-06-18,Seller 904,Karachi,3.5
905,2025-05-28,Seller 905,Karachi,4.0
906,2023-07-01,Seller 906,Faisalabad,3.1
907,2024-08-10,Seller 907,Faisalabad,4.9
908,2023-09-15,Seller 908,Islamabad,3.4
909,2025-04-01,Seller 909,Multan,3.9
910,2023-02-18,Seller 910,Islamabad,3.2
911,2024-08-18,Seller 911,Islamabad,3.3
912,2024-04-22,Seller 912,Lahore,4.8
913,2025-03-12,Seller 913,Karachi,4.1
914,2025-03-14,Seller 914,Lahore,4.2
915,2023-06-27,Seller 915,Karachi,4.4
916,2023-08-06,Seller 916,Multan,4.0
917,2022-12-09,Seller 917,Multan,4.4
918,2024-10-19,Seller 918,Multan,4.0
919,2025-10-07,Seller 919,Karachi,4.7
920,2024-04-10,Seller 920,Multan,4.3
921,2025-10-13,Seller 921,Faisalabad,3.5
922,2023-10-06,Seller 922,Karachi,3.3
923,2024-06-16,Seller 923,Faisalabad,4.6
924,2024-04-20,Seller 924,Multan,4.4
925,2023-07-25,Seller 925,Multan,3.8
926,2024-11-13,Seller 926,Islamabad,3.6
927,2025-05-11,Seller 927,Faisalabad,3.2
928,2023-12-13,Seller 928,Multan,3.5
929,2024-09-06,Seller 929,Lahore,4.1
930,2025-01-09,Seller 930,Faisalabad,3.9
931,2024-11-08,Seller 931,Lahore,3.1
932,2025-09-29,Seller 932,Karachi,3.2
933,2025-09-27,Seller 933,Islamabad,3.1
934,2023-08-15,Seller 934,Faisalabad,3.9
935,2024-08-31,Seller 935,Lahore,3.7
936,2023-02-22,Seller 936,Islamabad,3.8
937,2023-03-07,Seller 937,Faisalabad,4.8
938,2025-07-05,Seller 938,Karachi,4.2
939,2023-11-02,Seller 939,Lahore,4.7
940,2025-10-07,Seller 940,Multan,4.1
941,2024-06-07,Seller 941,Multan,3.7
942,2023-03-08,Seller 942,Faisalabad,4.0
943,2025-08-10,Seller 943,Faisalabad,3.1
944,2025-03-30,Seller 944,Karachi,4.9
945,2024-07-26,Seller 945,Faisalabad,3.4
946,2025-05-03,Seller 946,Islamabad,4.3
947,2022-12-28,Seller 947,Multan,3.4
948,2025-08-26,Seller 948,Multan,4.0
949,2025-03-13,Seller 949,Islamabad,4.0
950,2022-12-07,Seller 950,Multan,3.8
951,2025-05-01,Seller 951,Multan,3.4
952,2025-02-27,Seller 952,Karachi,3.7
953,2024-12-12,Seller 953,Islamabad,3.3
954,2024-03-15,Seller 954,Islamabad,4.0
955,2022-12-11,Seller 955,Faisalabad,3.9
956,2023-03-29,Seller 956,Lahore,3.4
957,2023-03-05,Seller 957,Multan,4.7
958,2025-03-16,Seller 958,Multan,4.8
959,2025-06-08,Seller 959,Islamabad,3.6
960,2025-08-28,Seller 960,Karachi,3.3
961,2024-04-23,Seller 961,Multan,4.5
962,2025-04-06,Seller 962,Islamabad,3.4
963,2023-04-28,Seller 963,Faisalabad,3.4
964,2023-08-08,Seller 964,Islamabad,3.8
965,2023-05-31,Seller 965,Multan,4.4
966,2025-10-31,Seller 966,Islamabad,3.1
967,2025-10-03,Seller 967,Lahore,4.2
968,2022-12-14,Seller 968,Islamabad,3.3
969,2023-07-10,Seller 969,Karachi,3.8
970,2023-02-08,Seller 970,Multan,4.3
971,2024-05-13,Seller 971,Faisalabad,4.4
972,2024-03-08,Seller 972,Lahore,5.0
973,2024-05-19,Seller 973,Karachi,3.1
974,2024-06-20,Seller 974,Islamabad,4.3
975,2023-06-26,Seller 975,Multan,3.8
976,2025-09-16,Seller 976,Faisalabad,3.8
977,2024-12-28,Seller 977,Karachi,4.5
978,2024-11-15,Seller 978,Lahore,3.8
979,2023-10-31,Seller 979,Lahore,3.0
980,2025-04-12,Seller 980,Islamabad,3.1
981,2023-02-20,Seller 981,Karachi,3.4
982,2024-05-09,Seller 982,Multan,4.8
983,2025-07-07,Seller 983,Faisalabad,3.4
984,2024-09-19,Seller 984,Islamabad,3.5
985,2023-10-28,Seller 985,Karachi,4.4
986,2025-07-13,Seller 986,Faisalabad,4.5
987,2024-09-16,Seller 987,Multan,3.6
988,2025-06-14,Seller 988,Karachi,3.1
989,2024-09-25,Seller 989,Karachi,3.5
990,2024-01-10,Seller 990,Islamabad,4.2
991,2024-12-22,Seller 991,Islamabad,4.1
992,2024-05-21,Seller 992,Lahore,4.6
993,2022-12-30,Seller 993,Lahore,4.7
994,2023-01-10,Seller 994,Karachi,3.8
995,2024-03-04,Seller 995,Lahore,4.1
996,2023-03-16,Seller 996,Islamabad,4.1
997,2023-11-28,Seller 997,Karachi,4.4
998,2025-08-03,Seller 998,Islamabad,4.2
999,2024-10-18,Seller 999,Multan,3.4
1000,2025-05-25,Seller 1000,Faisalabad,3.5
1001,2024-09-19,Seller 1001,Lahore,4.1
1002,2023-04-25,Seller 1002,Lahore,4.6
1003,2024-11-05,Seller 1003,Islamabad,3.7
1004,2025-09-22,Seller 1004,Faisalabad,4.5
1005,2023-09-27,Seller 1005,Islamabad,3.2
1006,2025-07-15,Seller 1006,Lahore,4.4
1007,2024-06-07,Seller 1007,Faisalabad,4.1
1008,2023-06-02,Seller 1008,Islamabad,4.1
1009,2025-11-28,Seller 1009,Lahore,3.7
1010,2025-03-14,Seller 1010,Lahore,4.7
1011,2024-10-22,Seller 1011,Multan,4.9
1012,2025-04-03,Seller 1012,Islamabad,4.5
1013,2024-02-26,Seller 1013,Faisalabad,4.3
1014,2025-06-04,Seller 1014,Lahore,4.0
1015,2025-01-19,Seller 1015,Karachi,3.2
1016,2024-06-06,Seller 1016,Multan,4.4
1017,2024-10-05,Seller 1017,Faisalabad,3.3
1018,2024-02-19,Seller 1018,Multan,4.4
1019,2023-09-04,Seller 1019,Multan,3.8
1020,2024-06-01,Seller 1020,Karachi,4.6
1021,2023-11-17,Seller 1021,Faisalabad,4.5
1022,2025-06-21,Seller 1022,Islamabad,3.6
1023,2023-10-11,Seller 1023,Lahore,4.5
1024,2025-06-13,Seller 1024,Faisalabad,3.9
1025,2025-09-09,Seller 1025,Faisalabad,4.6
1026,2023-11-10,Seller 1026,Lahore,3.9
1027,2025-11-23,Seller 1027,Faisalabad,4.5
1028,2025-04-21,Seller 1028,Karachi,3.4
1029,2024-09-25,Seller 1029,Karachi,3.9
1030,2024-07-18,Seller 1030,Karachi,4.6
1031,2024-03-31,Seller 1031,Lahore,4.1
1032,2023-04-23,Seller 1032,Karachi,4.9
1033,2025-10-06,Seller 1033,Lahore,3.4
1034,2025-08-18,Seller 1034,Multan,3.2
1035,2023-12-14,Seller 1035,Karachi,3.6
1036,2024-05-19,Seller 1036,Karachi,3.1
1037,2023-09-28,Seller 1037,Lahore,4.0
1038,2025-02-26,Seller 1038,Karachi,3.7
1039,2023-03-18,Seller 1039,Faisalabad,4.8
1040,2025-05-27,Seller 1040,Lahore,4.0
1041,2024-05-30,Seller 1041,Faisalabad,4.3
1042,2023-04-06,Seller 1042,Faisalabad,4.6
1043,2025-09-22,Seller 1043,Lahore,3.7
1044,2025-10-21,Seller 1044,Multan,3.9
1045,2023-11-03,Seller 1045,Islamabad,4.8
1046,2023-07-20,Seller 1046,Lahore,4.1
1047,2024-06-30,Seller 1047,Lahore,3.9
1048,2025-08-22,Seller 1048,Lahore,3.2
1049,2023-04-05,Seller 1049,Islamabad,4.8
1050,2025-05-29,Seller 1050,Karachi,3.8
1051,2025-03-03,Seller 1051,Faisalabad,4.1
1052,2025-08-24,Seller 1052,Multan,3.1
1053,2024-03-15,Seller 1053,Lahore,4.5
1054,2024-04-19,Seller 1054,Lahore,3.2
1055,2024-01-07,Seller 1055,Karachi,3.3
1056,2025-01-05,Seller 1056,Lahore,4.8
1057,2023-04-10,Seller 1057,Karachi,3.0
1058,2024-06-27,Seller 1058,Islamabad,3.6
1059,2023-01-01,Seller 1059,Islamabad,4.3
1060,2025-03-29,Seller 1060,Multan,3.0
1061,2024-07-07,Seller 1061,Islamabad,3.3
1062,2024-01-15,Seller 1062,Karachi,3.2
1063,2022-12-15,Seller 1063,Karachi,3.3
1064,2023-01-23,Seller 1064,Multan,4.0
1065,2025-02-17,Seller 1065,Multan,4.4
1066,2025-11-12,Seller 1066,Karachi,3.7
1067,2023-04-29,Seller 1067,Lahore,3.1
1068,2025-11-07,Seller 1068,Multan,3.1
1069,2024-01-18,Seller 1069,Faisalabad,3.2
1070,2023-09-02,Seller 1070,Lahore,4.3
1071,2024-08-04,Seller 1071,Faisalabad,3.6
1072,2025-01-07,Seller 1072,Lahore,3.8
1073,2025-04-22,Seller 1073,Lahore,3.1
1074,2025-06-24,Seller 1074,Lahore,3.3
1075,2025-10-01,Seller 1075,Karachi,4.5
1076,2023-10-09,Seller 1076,Karachi,3.3
1077,2022-12-18,Seller 1077,Faisalabad,3.7
1078,2023-02-04,Seller 1078,Karachi,4.6
1079,2025-12-02,Seller 1079,Faisalabad,4.9
1080,2023-10-16,Seller 1080,Multan,4.6
1081,2025-07-15,Seller 1081,Multan,3.2
1082,2023-02-12,Seller 1082,Faisalabad,3.2
1083,2024-05-21,Seller 1083,Faisalabad,3.4
1084,2024-08-22,Seller 1084,Multan,4.1
1085,2025-10-24,Seller 1085,Lahore,4.3
1086,2023-11-22,Seller 1086,Faisalabad,4.9
1087,2024-09-09,Seller 1087,Islamabad,4.2
1088,2024-11-18,Seller 1088,Karachi,4.9
1089,2023-09-21,Seller 1089,Faisalabad,4.5
1090,2023-05-05,Seller 1090,Multan,4.6
1091,2023-12-22,Seller 1091,Faisalabad,3.9
1092,2024-12-04,Seller 1092,Multan,4.4
1093,2023-01-12,Seller 1093,Islamabad,4.9
1094,2023-01-20,Seller 1094,Faisalabad,3.6
1095,2025-10-11,Seller 1095,Multan,3.7
1096,2025-05-05,Seller 1096,Islamabad,4.5
1097,2024-08-24,Seller 1097,Karachi,3.1
1098,2024-07-30,Seller 1098,Islamabad,4.3
1099,2023-08-15,Seller 1099,Karachi,3.4
1100,2024-07-27,Seller 1100,Lahore,4.1
1101,2023-10-09,Seller 1101,Multan,4.3
1102,2023-03-23,Seller 1102,Islamabad,4.2
1103,2022-12-31,Seller 1103,Faisalabad,4.0
1104,2025-09-28,Seller 1104,Faisalabad,5.0
1105,2025-09-14,Seller 1105,Islamabad,3.5
1106,2024-09-27,Seller 1106,Faisalabad,4.1
1107,2024-08-28,Seller 1107,Islamabad,4.1
1108,2024-08-08,Seller 1108,Lahore,3.2
1109,2023-10-02,Seller 1109,Islamabad,4.2
1110,2025-11-10,Seller 1110,Karachi,4.2
1111,2025-03-16,Seller 1111,Islamabad,3.8
1112,2025-10-12,Seller 1112,Islamabad,4.0
1113,2025-03-31,Seller 1113,Islamabad,3.8
1114,2024-01-12,Seller 1114,Multan,4.7
1115,2024-11-20,Seller 1115,Lahore,4.5
1116,2024-10-27,Seller 1116,Multan,3.0
1117,2023-04-04,Seller 1117,Karachi,3.8
1118,2024-12-05,Seller 1118,Multan,3.5
1119,2025-10-20,Seller 1119,Karachi,3.6
1120,2024-12-05,Seller 1120,Multan,4.6
1121,2024-10-15,Seller 1121,Karachi,4.2
1122,2023-09-26,Seller 1122,Faisalabad,3.8
1123,2024-09-15,Seller 1123,Lahore,5.0
1124,2025-06-15,Seller 1124,Islamabad,3.9
1125,2025-05-22,Seller 1125,Multan,4.4
1126,2025-05-15,Seller 1126,Karachi,3.4
1127,2024-04-23,Seller 1127,Faisalabad,3.9
1128,2025-05-23,Seller 1128,Islamabad,3.1
1129,2024-07-30,Seller 1129,Karachi,4.7
1130,2025-10-13,Seller 1130,Multan,4.6
1131,2025-09-28,Seller 1131,Faisalabad,4.6
1132,2025-03-13,Seller 1132,Multan,3.8
1133,2025-03-05,Seller 1133,Faisalabad,4.2
