payment_id,payment_date,order_id,amount,payment_method,payment_status
546,2023-08-02,499,1436.34,COD,Refunded
547,2024-07-01,13799,3901.54,Card,Refunded
548,2024-02-06,6473,3866.75,COD,Success
549,2024-01-03,8830,5494.42,Bank Transfer,Success
550,2023-06-01,4364,122.07,Bank Transfer,Success
551,2024-07-30,7575,3208.01,Wallet,Failed
552,2023-04-07,3077,5386.57,Bank Transfer,Success
553,2024-06-14,4854,8848.43,Wallet,Failed
554,2025-01-25,7210,834.85,Bank Transfer,Failed
555,2023-07-02,16007,6184.39,COD,Failed
556,2024-05-14,17006,3545.72,Card,Refunded
557,2023-01-01,11831,5349.45,Card,Refunded
558,2024-05-09,16551,1844.05,Bank Transfer,Failed
559,2024-11-01,13534,4122.66,COD,Success
560,2024-06-20,2190,9707.95,Card,Success
561,2024-08-30,4460,3656.0,Bank Transfer,Failed
562,2025-06-28,15746,3492.58,Wallet,Failed
563,2024-01-17,6373,2537.47,COD,Success
564,2025-01-18,14684,4662.03,COD,Failed
565,2023-06-25,18068,9060.92,Card,Refunded
566,2025-05-28,10637,6736.25,Wallet,Success
567,2025-01-19,17296,6904.29,Bank Transfer,Refunded
568,2023-04-14,16239,4278.73,Bank Transfer,Failed
569,2024-04-14,8153,3791.86,Bank Transfer,Failed
570,2024-06-22,5880,7907.58,COD,Failed
571,2025-10-24,9268,781.27,Bank Transfer,Failed
572,2023-11-20,14881,8466.63,Wallet,Refunded
573,2023-08-22,14951,7216.34,Wallet,Success
574,2025-10-27,17462,8929.3,Bank Transfer,Failed
575,2024-01-11,15742,5680.06,Card,Refunded
576,2023-02-01,2190,6713.65,COD,Success
577,2023-04-23,18689,145.46,Wallet,Refunded
578,2023-04-11,4549,9493.76,Wallet,Refunded
579,2024-08-05,5705,9000.14,Card,Success
580,2023-03-24,3534,6228.17,Card,Success
581,2023-05-14,2218,480.69,Card,Refunded
582,2024-05-11,4976,2682.85,Wallet,Failed
583,2025-04-06,10946,6325.87,Card,Failed
584,2023-09-14,9650,4062.74,COD,Refunded
585,2023-02-20,9164,3571.83,Bank Transfer,Refunded
586,2024-02-26,14207,5944.6,Card,Failed
587,2024-03-03,9063,4027.2,COD,Refunded
588,2024-10-11,18775,7499.61,Bank Transfer,Failed
589,2025-08-19,19121,5353.57,Bank Transfer,Success
590,2023-08-07,19377,2935.22,Card,Failed
591,2025-04-14,4285,617.32,Wallet,Failed
592,2024-03-07,4377,3758.87,Wallet,Success
593,2025-09-11,3819,9077.46,COD,Refunded
594,2023-08-17,14953,1824.59,Wallet,Failed
595,2023-08-02,10604,344.14,COD,Refunded
596,2025-10-01,6345,2832.25,COD,Success
597,2025-06-06,6027,1171.23,Card,Refunded
598,2024-08-06,2948,4721.12,Wallet,Failed
599,2023-10-06,7963,9083.84,Bank Transfer,Refunded
600,2024-07-26,7995,6146.84,Card,Refunded
601,2025-05-07,1276,8595.07,Wallet,Success
602,2023-03-22,19971,1185.16,COD,Failed
603,2023-07-10,5667,2605.88,Card,Refunded
604,2023-11-18,16377,1194.01,COD,Success
605,2023-05-03,14343,5777.51,Bank Transfer,Success
606,2023-04-27,19639,4676.89,Card,Success
607,2025-04-13,15989,2883.34,Bank Transfer,Failed
608,2025-10-06,10161,4534.24,Wallet,Failed
609,2023-07-19,15000,3356.13,COD,Refunded
610,2025-10-23,2212,46.25,Bank Transfer,Refunded
611,2023-10-26,17542,9649.46,Wallet,Refunded
612,2025-10-10,13042,1178.76,COD,Refunded
613,2025-09-09,11058,2177.33,Card,Refunded
614,2024-06-20,18819,7225.68,Bank Transfer,Refunded
615,2025-06-12,4983,7837.69,Bank Transfer,Refunded
616,2023-10-13,16342,9517.41,Card,Success
617,2025-09-13,5188,8410.78,Bank Transfer,Failed
618,2025-11-03,16024,8937.37,COD,Refunded
619,2023-01-23,4310,7485.25,Wallet,Success
620,2024-02-16,4989,8219.07,Bank Transfer,Refunded
621,2023-05-31,13005,1157.69,Wallet,Success
622,2025-02-08,2641,481.58,COD,Failed
623,2024-11-26,3210,3831.75,COD,Success
624,2024-10-26,13732,6966.33,Wallet,Failed
625,2023-11-07,212,5978.53,COD,Failed
626,2025-05-15,3907,9477.02,Card,Success
627,2022-12-10,13196,2055.88,Bank Transfer,Success
628,2023-10-16,16910,7519.98,Bank Transfer,Failed
629,2024-05-09,2377,1928.56,Wallet,Refunded
630,2025-05-21,9923,8424.98,Bank Transfer,Failed
631,2025-04-17,625,9677.58,Wallet,Failed
632,2024-03-06,1773,1660.32,Card,Success
633,2023-04-23,18753,3694.49,Bank Transfer,Failed
634,2023-04-20,9754,6401.19,Wallet,Failed
635,2025-04-22,14072,9388.8,Card,Refunded
636,2022-12-21,5133,8363.71,Bank Transfer,Failed
637,2023-02-27,2371,4659.34,Wallet,Failed
638,2024-01-01,4474,1895.31,Wallet,Refunded
639,2024-05-04,3792,2567.14,COD,Failed
640,2024-02-22,6800,8156.76,Bank Transfer,Success
641,2024-09-27,19266,3638.55,Card,Success
642,2024-11-12,11353,7441.85,Wallet,Refunded
643,2023-04-18,11817,4301.1,COD,Success
644,2023-06-10,1479,4872.56,Wallet,Refunded
645,2024-12-03,1699,1093.91,Bank Transfer,Refunded
646,2025-12-05,16652,9072.12,Bank Transfer,Success
647,2024-11-14,17274,7028.52,Wallet,Success
648,2025-09-21,8194,3432.78,Wallet,Success
649,2024-05-01,9678,4982.71,COD,Refunded
650,2024-12-16,9220,9183.87,COD,Refunded
651,2024-11-07,2898,3150.34,Card,Failed
652,2024-01-31,1910,9289.12,Bank Transfer,Failed
653,2025-08-01,4802,2640.62,Bank Transfer,Refunded
654,2024-01-11,1181,1193.21,Wallet,Failed
655,2023-08-29,14927,3340.27,Wallet,Failed
656,2024-12-31,14445,884.9,Wallet,Success
657,2023-05-04,1869,2012.94,Wallet,Refunded
658,2024-12-16,15824,233.9,Bank Transfer,Refunded
659,2023-04-16,15894,922.07,Wallet,Failed
660,2024-08-24,8300,1330.85,Card,Failed
661,2022-12-18,11436,7163.93,Card,Failed
662,2023-02-07,3913,1808.62,COD,Refunded
663,2025-03-01,15470,7296.73,COD,Refunded
664,2024-08-26,8642,394.09,Bank Transfer,Failed
665,2024-08-04,17851,4634.06,Card,Refunded
666,2025-02-16,17821,3618.65,Bank Transfer,Refunded
667,2023-09-10,14863,2248.58,COD,Success
668,2023-06-13,8449,6489.95,Card,Success
669,2025-03-08,13572,4811.85,COD,Failed
670,2025-11-21,17026,2638.89,COD,Refunded
671,2025-06-29,549,5062.54,Bank Transfer,Refunded
672,2024-10-29,3504,1898.8,Card,Refunded
673,2023-12-28,12518,9022.21,Wallet,Failed
674,2024-01-16,5706,1690.4,COD,Success
675,2023-06-11,19218,9586.24,Card,Success
676,2024-02-01,17051,5927.16,Card,Failed
677,2023-10-23,14264,4332.98,Card,Success
678,2024-03-16,6677,6060.46,Bank Transfer,Refunded
679,2023-02-02,3282,1192.75,COD,Refunded
680,2025-08-19,14761,8591.86,Bank Transfer,Failed
681,2023-05-09,18063,8104.65,Card,Refunded
682,2024-10-14,16153,1732.0,Card,Failed
683,2024-07-24,3225,6852.9,Card,Success
684,2025-06-27,18493,9349.54,Wallet,Success
685,2024-12-12,12623,7871.43,Card,Success
686,2024-06-28,12276,5417.05,Wallet,Failed
687,2023-04-02,647,4046.69,COD,Failed
688,2023-03-22,1885,1510.08,COD,Success
689,2023-08-24,4397,6760.9,COD,Success
690,2024-12-07,7125,1818.38,COD,Refunded
691,2024-08-08,4270,4141.79,Card,Failed
692,2023-02-21,4203,3495.33,Bank Transfer,Failed
693,2022-12-23,9539,5681.0,Wallet,Success
694,2025-11-15,1320,1481.9,Bank Transfer,Failed
695,2025-03-05,12109,3315.83,Wallet,Failed
696,2023-06-27,7054,4565.24,Wallet,Failed
697,2025-04-29,5994,6228.82,Wallet,Failed
698,2023-02-21,2823,5890.34,Bank Transfer,Success
699,2025-11-30,1808,2034.84,Card,Success
700,2024-10-15,104,7087.88,Card,Failed
701,2024-07-28,15225,3172.79,COD,Success
702,2024-02-02,11601,2335.82,Bank Transfer,Refunded
703,2024-08-30,18847,6285.01,Card,Success
704,2023-04-24,8899,149.95,Bank Transfer,Failed
705,2024-02-16,12862,7477.01,Bank Transfer,Refunded
706,2024-08-23,8569,2095.0,Wallet,Success
707,2025-09-03,2753,3298.33,COD,Refunded
708,2025-09-03,17395,2616.77,Bank Transfer,Refunded
709,2023-01-15,6283,8827.0,COD,Refunded
710,2024-12-18,9866,736.69,Card,Failed
711,2024-03-13,824,9247.78,Card,Refunded
712,2023-01-03,6435,315.0,COD,Failed
713,2023-06-15,1675,3781.36,Wallet,Failed
714,2024-01-20,15978,9648.8,Bank Transfer,Refunded
715,2023-11-17,10177,7280.69,Card,Success
716,2023-03-10,18695,3867.24,Card,Failed
717,2024-04-13,3412,9191.86,Wallet,Success
718,2023-03-09,15379,1027.58,Bank Transfer,Failed
719,2023-09-29,606,8842.62,Bank Transfer,Success
720,2023-09-08,7498,6167.6,Wallet,Failed
721,2025-01-24,3671,6901.69,Bank Transfer,Success
722,2023-01-09,18543,8583.24,COD,Refunded
723,2025-10-19,7313,8719.57,Card,Refunded
724,2023-11-05,8767,9955.89,Card,Failed
725,2024-04-15,15624,3687.8,COD,Refunded
726,2025-11-02,8253,9400.62,Bank Transfer,Refunded
727,2024-06-03,9933,836.5,Bank Transfer,Success
728,2025-09-14,5362,7845.87,Wallet,Refunded
729,2025-04-29,4258,3531.13,Card,Success
730,2024-07-11,6026,6140.02,Bank Transfer,Failed
731,2024-01-21,10875,4408.8,COD,Refunded
732,2023-08-27,8506,6992.47,Card,Refunded
733,2024-11-13,14535,4720.2,Wallet,Success
734,2025-02-25,19290,3386.72,Bank Transfer,Failed
735,2024-10-25,6318,5295.9,COD,Failed
736,2025-10-08,8063,1842.93,Card,Failed
737,2023-01-01,19111,8572.92,Wallet,Refunded
738,2023-02-21,9873,5486.05,Wallet,Refunded
739,2024-07-26,5684,1758.99,Bank Transfer,Failed
740,2023-09-02,10068,5936.19,Card,Success
741,2024-10-12,17264,9546.95,Wallet,Failed
742,2025-05-07,6325,3776.79,Bank Transfer,Failed
743,2023-06-02,1539,9934.68,Wallet,Failed
744,2023-09-06,7532,5061.91,Wallet,Failed
745,2023-04-08,12887,9387.12,Bank Transfer,Failed
746,2023-05-18,18550,8509.62,Card,Failed
747,2025-09-23,10231,845.93,Wallet,Refunded
748,2025-01-23,7432,1828.18,Bank Transfer,Success
749,2023-10-11,4320,992.61,COD,Success
750,2024-04-30,11043,134.97,Bank Transfer,Success
751,2023-09-19,15130,7224.71,COD,Refunded
752,2023-05-10,18997,8171.64,COD,Refunded
753,2024-09-01,19984,2419.01,Bank Transfer,Success
754,2025-05-15,17357,5311.15,COD,Failed
755,2024-07-16,17003,2392.28,Wallet,Refunded
756,2023-11-02,4918,2360.72,Card,Failed
757,2024-07-10,2422,2104.15,Bank Transfer,Refunded
758,2023-12-08,5179,5525.4,Bank Transfer,Failed
759,2023-07-23,19578,7631.15,Wallet,Success
760,2025-08-28,18351,4820.84,Wallet,Failed
761,2024-07-30,729,6135.12,Wallet,Success
762,2024-05-12,11571,5237.88,Wallet,Failed
763,2023-01-06,916,399.08,Card,Refunded
764,2025-09-30,7786,2412.86,COD,Success
765,2024-02-19,16726,8801.61,Wallet,Refunded
766,2024-12-03,2031,5947.37,Card,Failed
767,2023-12-18,8727,738.79,Wallet,Refunded
768,2025-04-30,5741,7903.45,COD,Refunded
769,2024-07-16,1330,9762.67,Wallet,Failed
770,2024-02-03,19063,9467.58,Wallet,Failed
771,2023-04-04,11671,696.68,Wallet,Refunded
772,2023-11-05,2227,6055.03,Card,Refunded
773,2024-04-05,18000,3124.71,Wallet,Refunded
774,2023-01-21,15745,8171.18,COD,Failed
775,2023-07-27,1694,4147.08,Wallet,Success
776,2025-03-08,19314,3718.74,Card,Failed
777,2024-06-17,17236,5126.28,Bank Transfer,Refunded
778,2024-04-25,8602,4041.1,COD,Failed
779,2024-02-03,10660,7030.36,Card,Success
780,2023-11-16,13021,4788.49,Bank Transfer,Success
781,2022-12-29,17918,8337.7,Wallet,Success
782,2025-07-08,14405,8018.45,Card,Refunded
783,2025-06-01,14559,6893.61,COD,Refunded
784,2024-01-12,5247,6420.37,Card,Failed
785,2024-08-04,14291,8336.21,COD,Success
786,2024-02-04,16266,6483.46,Wallet,Success
787,2025-05-28,6825,5573.82,Card,Refunded
788,2024-03-16,442,4603.25,Wallet,Refunded
789,2025-06-27,18860,1600.09,Card,Failed
790,2024-08-10,611,486.41,Wallet,Failed
791,2025-08-07,1969,2916.47,Wallet,Failed
792,2024-03-26,9263,4798.56,Card,Refunded
793,2024-12-04,7926,4152.97,Bank Transfer,Failed
794,2024-07-19,2557,757.14,Bank Transfer,Success
795,2023-07-04,14127,742.28,COD,Refunded
796,2023-05-04,13737,1559.54,Wallet,Refunded
797,2025-08-07,16994,954.26,Bank Transfer,Success
798,2025-04-29,1033,6680.26,Bank Transfer,Failed
799,2023-07-29,8523,2221.26,Wallet,Refunded
800,2025-04-15,16971,7183.38,Bank Transfer,Success
801,2025-03-08,13592,4173.5,Wallet,Success
802,2024-12-08,5953,8471.75,COD,Success
803,2023-04-03,17326,9839.92,Wallet,Success
804,2025-11-06,11314,6124.17,Bank Transfer,Refunded
805,2023-10-15,8419,5858.42,Wallet,Failed
806,2023-11-07,4560,969.09,Card,Refunded
807,2024-01-20,18987,7196.53,Wallet,Refunded
808,2025-11-25,14775,6901.77,COD,Failed
809,2025-04-19,5865,9404.63,COD,Refunded
810,2023-05-30,6128,9414.93,Wallet,Success
811,2023-12-01,7067,8236.02,COD,Failed
812,2025-06-04,3994,8541.6,Wallet,Success
813,2023-10-03,19683,2496.49,Wallet,Failed
814,2024-06-14,1446,6980.21,COD,Failed
815,2025-11-06,9121,9370.52,Card,Success
816,2023-08-21,3008,5924.49,COD,Failed
817,2023-07-24,2738,3110.5,Wallet,Refunded
818,2023-08-07,5108,6465.07,Card,Refunded
819,2023-12-03,14660,2463.46,Card,Failed
820,2025-07-07,3593,2289.42,Bank Transfer,Failed
821,2025-03-18,14440,7797.08,Bank Transfer,Failed
822,2025-11-09,17295,9561.85,Card,Refunded
823,2024-10-20,8916,4093.67,COD,Failed
824,2024-05-27,11932,6851.96,Bank Transfer,Refunded
825,2025-09-07,12041,5148.99,Card,Refunded
826,2024-11-09,9880,8628.02,Wallet,Failed
827,2023-03-26,18244,1280.87,Wallet,Refunded
828,2025-09-18,9468,4999.99,Card,Failed
829,2023-06-08,10534,8442.0,COD,Failed
830,2025-10-11,338,9452.47,Wallet,Success
831,2023-05-09,9369,2523.06,COD,Success
832,2024-06-07,7813,8864.63,COD,Failed
833,2024-01-29,18746,2465.81,Card,Success
834,2023-09-06,9400,6020.14,Card,Refunded
835,2025-11-28,2573,6672.48,Bank Transfer,Failed
836,2023-03-19,11399,6053.75,COD,Success
837,2024-03-04,10110,9864.42,Wallet,Refunded
838,2023-11-13,6875,6179.33,Wallet,Failed
839,2023-08-20,10743,4765.86,Bank Transfer,Refunded
840,2025-05-08,3308,8584.65,Card,Refunded
841,2023-06-28,17600,2162.25,Card,Refunded
842,2023-07-30,14434,3820.62,Bank Transfer,Success
843,2024-11-06,14015,9605.61,Bank Transfer,Failed
844,2025-06-16,15077,5127.46,Card,Refunded
845,2025-10-11,8959,6754.5,COD,Success
846,2025-03-14,19332,995.0,Card,Refunded
847,2024-03-04,7477,4010.64,Bank Transfer,Failed
848,2025-11-22,84,5213.03,COD,Failed
849,2024-02-02,9282,9555.31,Wallet,Refunded
850,2024-07-05,3519,2375.34,COD,Failed
851,2025-09-30,16015,2934.99,COD,Success
852,2024-03-01,18930,7369.47,Bank Transfer,Refunded
853,2023-05-07,17242,4934.11,Bank Transfer,Refunded
854,2025-11-12,261,6136.94,Bank Transfer,Failed
855,2025-06-24,19733,4181.17,Wallet,Success
856,2023-03-16,17714,7135.79,Wallet,Success
857,2024-10-28,12807,6157.67,Card,Success
858,2022-12-26,6480,3841.38,Bank Transfer,Success
859,2025-07-01,2445,5352.95,Card,Failed
860,2023-12-01,13437,5467.52,Bank Transfer,Failed
861,2024-11-07,2875,3794.45,Wallet,Success
862,2024-01-04,3734,9286.37,COD,Failed
863,2024-02-22,17200,8266.88,Bank Transfer,Refunded
864,2023-03-26,15375,1373.67,COD,Refunded
865,2024-03-14,1784,17.14,Wallet,Success
866,2025-04-09,8326,7427.34,COD,Success
867,2023-02-11,609,5090.43,Bank Transfer,Failed
868,2025-09-11,17558,5801.1,Bank Transfer,Success
869,2024-03-27,13825,2325.64,Wallet,Failed
870,2024-12-21,17242,3601.48,Wallet,Refunded
871,2023-08-02,17127,4342.15,Wallet,Success
872,2025-06-06,3913,1921.5,COD,Failed
873,2025-03-26,5492,7269.36,Card,Failed
874,2023-07-07,8514,5093.35,Bank Transfer,Success
875,2024-08-08,13951,5819.3,Bank Transfer,Success
876,2025-07-20,16312,8099.69,COD,Success
877,2024-02-26,19457,5662.67,Wallet,Failed
878,2024-03-05,10449,9492.13,Bank Transfer,Success
879,2024-05-25,14797,779.12,Wallet,Success
880,2024-02-26,1323,144.62,Wallet,Failed
881,2025-02-04,5527,6687.92,COD,Failed
882,2023-07-23,15796,2041.45,Bank Transfer,Failed
883,2023-05-17,7095,5504.63,Bank Transfer,Refunded
884,2024-02-23,15011,8275.18,COD,Success
885,2025-11-10,19502,1678.94,COD,Failed
886,2023-12-08,3084,723.38,Wallet,Failed
887,2023-03-08,940,6035.22,COD,Success
888,2023-11-01,17111,4034.88,Wallet,Failed
889,2023-01-15,16082,8734.85,Card,Refunded
890,2025-08-03,6454,4662.4,Bank Transfer,Success
891,2025-11-25,9466,479.25,Bank Transfer,Success
892,2024-12-28,6541,7210.29,Bank Transfer,Failed
893,2024-03-29,8968,5072.31,Bank Transfer,Refunded
894,2024-10-18,10121,8942.98,Card,Success
895,2024-08-20,19321,8407.17,COD,Refunded
896,2023-09-30,5254,4063.46,COD,Failed
897,2023-11-30,12315,1368.02,Card,Success
898,2025-05-24,12050,2627.28,Bank Transfer,Failed
899,2023-12-31,16372,3871.79,Card,Refunded
900,2023-11-23,17638,5973.42,Card,Success
901,2025-05-03,16868,5904.57,Wallet,Failed
902,2025-07-16,4756,3908.24,Bank Transfer,Success
903,2023-09-29,4118,1003.59,Card,Success
904,2022-12-09,5571,3704.24,Wallet,Refunded
905,2025-02-26,407,4897.67,COD,Success
906,2023-03-12,11236,785.53,Bank Transfer,Failed
907,2025-11-30,15146,1938.56,COD,Refunded
908,2025-09-01,17177,4427.57,COD,Refunded
909,2024-07-01,678,4870.33,COD,Refunded
910,2024-11-17,8416,2987.14,Card,Refunded
911,2023-08-18,9919,671.27,Card,Refunded
912,2023-11-13,3694,4877.52,Card,Failed
913,2022-12-21,8423,7352.17,Wallet,Refunded
914,2025-04-17,10356,4835.49,Bank Transfer,Failed
915,2024-01-24,9672,167.2,Bank Transfer,Success
916,2023-11-13,9591,2978.79,Card,Failed
917,2022-12-21,5783,9319.59,Card,Refunded
918,2024-08-04,15321,6414.11,Bank Transfer,Failed
919,2024-11-16,12605,3812.09,Wallet,Success
920,2023-10-06,13704,2927.58,Card,Failed
921,2022-12-09,6422,9678.51,COD,Success
922,2023-12-28,17966,7214.01,Bank Transfer,Refunded
923,2024-01-08,7621,8531.67,Bank Transfer,Success
924,2025-02-20,10535,8915.33,Wallet,Success
925,2022-12-22,16049,9852.77,Card,Refunded
926,2025-01-12,16131,109.92,COD,Refunded
927,2024-04-06,6700,2734.17,COD,Refunded
928,2025-04-20,1537,6928.39,Wallet,Failed
929,2025-01-31,8822,1518.46,Bank Transfer,Success
930,2023-03-09,11685,1863.21,Card,Success
931,2025-05-13,10254,4727.93,Bank Transfer,Refunded
932,2025-02-15,15928,5001.36,Card,Refunded
933,2023-02-14,10430,5916.58,Card,Refunded
934,2023-04-13,4639,477.47,Bank Transfer,Success
935,2023-04-03,15744,7325.7,Wallet,Success
936,2025-01-01,17611,7201.71,Wallet,Failed
937,2023-04-05,17181,5404.46,Bank Transfer,Refunded
938,2024-12-26,4798,7879.02,Bank Transfer,Success
939,2023-10-15,7476,9704.77,COD,Failed
940,2025-08-31,18498,2734.66,Card,Failed
941,2025-04-13,13563,1746.25,Bank Transfer,Success
942,2024-04-06,2263,2746.1,COD,Success
943,2024-07-04,10102,8654.93,Bank Transfer,Failed
944,2023-04-03,9405,1525.34,Bank Transfer,Failed
945,2023-04-19,5787,8155.43,Card,Refunded
946,2024-12-07,18405,436.58,Wallet,Failed
947,2023-07-24,4733,3627.71,Card,Success
948,2024-06-19,15937,5927.68,Card,Failed
949,2024-12-14,6359,3595.05,Bank Transfer,Failed
950,2025-05-09,1485,579.87,Wallet,Success
951,2023-01-19,6414,7944.41,Bank Transfer,Success
952,2025-11-13,14530,5677.0,COD,Refunded
953,2023-11-01,10597,8302.53,COD,Refunded
954,2024-04-19,6245,4615.02,Wallet,Success
955,2024-01-06,5620,1083.29,COD,Failed
956,2025-01-13,2918,776.34,Wallet,Failed
957,2023-07-24,4208,1850.49,Bank Transfer,Refunded
958,2023-08-01,17042,6961.05,COD,Refunded
959,2023-02-22,17754,33.84,Wallet,Success
960,2025-06-21,5104,6755.51,Card,Refunded
961,2025-05-25,5712,9245.24,Wallet,Failed
962,2024-12-08,4561,8486.76,Wallet,Failed
963,2023-04-06,5222,563.92,Wallet,Success
964,2023-05-20,15910,3521.36,Bank Transfer,Refunded
965,2023-02-03,14817,6115.37,Wallet,Failed
966,2024-04-04,7836,119.31,Card,Refunded
967,2023-05-10,17664,773.91,Bank Transfer,Refunded
968,2024-01-30,770,1270.69,Bank Transfer,Refunded
969,2024-04-02,14659,7326.43,Wallet,Success
970,2024-12-18,12609,3878.12,COD,Success
971,2025-08-09,4255,589.83,Bank Transfer,Success
972,2023-09-26,15164,5733.0,Bank Transfer,Failed
973,2023-12-04,10867,8245.46,Wallet,Failed
974,2023-09-03,9870,254.83,Wallet,Failed
975,2024-01-06,324,3233.71,COD,Failed
976,2025-02-02,16903,3234.16,Wallet,Refunded
977,2023-06-24,18272,6596.13,Card,Success
978,2025-05-23,18375,6106.44,Bank Transfer,Failed
979,2024-01-08,1364,591.23,Card,Failed
980,2025-01-14,11977,1709.79,Bank Transfer,Refunded
981,2022-12-24,6737,6051.69,Bank Transfer,Refunded
982,2023-08-08,5189,946.48,Bank Transfer,Failed
983,2023-11-21,15409,4634.49,Bank Transfer,Success
984,2024-05-19,8093,476.24,Bank Transfer,Failed
985,2025-07-15,4908,8894.34,COD,Failed
986,2025-07-05,14258,1795.96,Bank Transfer,Success
987,2024-05-28,19694,2998.1,COD,Failed
988,2023-09-04,452,3595.08,Card,Refunded
989,2024-11-08,13289,5666.97,Bank Transfer,Success
990,2024-02-27,9361,7596.58,COD,Refunded
991,2024-02-12,2480,1177.29,Wallet,Refunded
992,2023-05-18,5494,2020.19,COD,Failed
993,2024-01-15,9121,1553.1,Wallet,Failed
994,2023-06-02,19592,3725.79,Bank Transfer,Success
995,2024-12-20,16849,7821.25,Card,Failed
996,2024-11-29,19065,3604.63,Wallet,Success
997,2024-12-24,3736,6648.64,Wallet,Failed
998,2025-06-14,14877,1513.7,COD,Success
999,2024-02-14,12467,5499.94,Bank Transfer,Refunded
1000,2025-02-20,2517,6043.34,Card,Failed
1001,2024-11-04,48,9584.32,Card,Success
1002,2025-10-09,16561,9414.07,Card,Success
1003,2023-04-11,13769,9292.3,Card,Success
1004,2025-01-12,11894,3376.5,Card,Success
1005,2025-08-25,17245,2308.8,COD,Success
1006,2025-06-09,11559,872.54,COD,Refunded
1007,2023-04-23,114,3460.5,Wallet,Failed
1008,2023-03-08,7732,2376.63,Card,Success
1009,2025-04-13,7534,6526.4,Bank Transfer,Failed
1010,2023-12-21,14450,3094.77,Bank Transfer,Refunded
1011,2023-07-13,2926,4377.16,Card,Success
1012,2023-08-30,19491,7421.16,Bank Transfer,Success
1013,2025-07-24,1452,7736.87,Card,Refunded
1014,2025-08-01,5227,7851.47,Wallet,Success
1015,2025-04-29,12243,6609.87,Bank Transfer,Failed
1016,2023-05-27,3793,3472.89,Bank Transfer,Success
1017,2025-12-02,2895,4545.47,Bank Transfer,Refunded
1018,2024-10-16,18925,7811.13,Card,Failed
1019,2024-10-14,1392,7214.53,Bank Transfer,Refunded
1020,2023-08-30,9343,9894.84,Wallet,Success
1021,2024-06-19,4744,7789.48,Card,Failed
1022,2024-11-10,17120,4277.64,COD,Success
1023,2023-08-10,9545,9624.93,COD,Success
1024,2023-09-09,1188,7982.06,Bank Transfer,Failed
1025,2023-04-25,17711,2588.8,Bank Transfer,Failed
