shipment_id,shipped_date,order_id,delivered_date,delivery_days,shipment_status
531,2025-11-01,4009,2025-11-09,8,Delivered
532,2023-03-05,6313,2023-03-12,7,Delivered
533,2023-09-25,7768,2023-10-01,6,Cancelled
534,2023-10-06,6760,2023-10-08,2,In Transit
535,2025-09-24,2583,2025-09-27,3,Cancelled
536,2025-02-26,15174,2025-03-03,5,Delivered
537,2023-05-18,4378,2023-05-25,7,Delivered
538,2025-11-28,3907,2025-11-29,1,Cancelled
539,2023-01-06,11956,2023-01-11,5,Cancelled
540,2025-06-27,3668,2025-06-29,2,Cancelled
541,2024-05-07,1873,2024-05-15,8,Delivered
542,2025-07-21,14141,2025-07-25,4,In Transit
543,2024-09-25,2731,2024-10-03,8,Cancelled
544,2023-09-18,11769,2023-09-19,1,Delivered
545,2025-06-26,3678,2025-06-30,4,Cancelled
546,2024-12-28,10229,2025-01-04,7,Delivered
547,2025-08-17,5706,2025-08-21,4,Cancelled
548,2024-09-17,11470,2024-09-25,8,In Transit
549,2024-06-26,19525,2024-06-27,1,Delivered
550,2024-04-19,5529,2024-04-26,7,Delivered
551,2024-09-19,6027,2024-09-25,6,In Transit
552,2024-03-25,10921,2024-04-02,8,Delivered
553,2022-12-11,407,2022-12-20,9,In Transit
554,2024-06-20,7597,2024-06-23,3,Cancelled
555,2024-12-28,3901,2025-01-04,7,Delivered
556,2023-11-26,9206,2023-12-02,6,Delivered
557,2023-06-20,13826,2023-06-22,2,Delivered
558,2024-12-19,1839,2024-12-23,4,In Transit
559,2023-02-22,8725,2023-03-02,8,In Transit
560,2023-07-02,4574,2023-07-03,1,Delivered
561,2024-10-01,8298,2024-10-03,2,Cancelled
562,2023-11-21,18536,2023-11-24,3,Cancelled
563,2025-04-26,10185,2025-05-01,5,In Transit
564,2025-07-30,6306,2025-08-07,8,Delivered
565,2024-11-22,7452,2024-12-01,9,In Transit
566,2023-09-21,15197,2023-09-28,7,Cancelled
567,2024-09-23,13613,2024-09-26,3,In Transit
568,2025-09-04,19863,2025-09-10,6,In Transit
569,2023-10-05,18988,2023-10-12,7,Delivered
570,2023-05-07,5457,2023-05-12,5,In Transit
571,2023-03-14,14499,2023-03-20,6,Cancelled
572,2023-10-17,1052,2023-10-26,9,Cancelled
573,2023-02-19,5628,2023-02-20,1,In Transit
574,2023-09-12,13801,2023-09-16,4,Cancelled
575,2024-01-21,3109,2024-01-24,3,Delivered
576,2025-02-14,10500,2025-02-19,5,Delivered
577,2023-08-28,11072,2023-08-29,1,In Transit
578,2024-10-13,3767,2024-10-17,4,Cancelled
579,2024-04-30,2813,2024-05-08,8,In Transit
580,2025-05-15,3548,2025-05-22,7,In Transit
581,2023-06-04,16593,2023-06-08,4,In Transit
582,2023-11-01,9116,2023-11-07,6,In Transit
583,2025-02-24,9531,2025-02-25,1,Delivered
584,2023-11-21,14401,2023-11-29,8,Delivered
585,2023-09-26,2346,2023-09-30,4,In Transit
586,2023-03-21,1491,2023-03-22,1,Cancelled
587,2024-02-21,12138,2024-03-01,9,Cancelled
588,2024-01-05,17102,2024-01-11,6,Cancelled
589,2025-01-22,14606,2025-01-28,6,Delivered
590,2025-07-24,695,2025-07-25,1,Delivered
591,2024-03-27,18608,2024-04-04,8,Cancelled
592,2025-06-04,14156,2025-06-13,9,In Transit
593,2024-11-14,3736,2024-11-20,6,Cancelled
594,2023-01-13,15625,2023-01-15,2,Cancelled
595,2023-07-05,16749,2023-07-10,5,Cancelled
596,2025-05-06,4583,2025-05-11,5,In Transit
597,2024-07-10,8596,2024-07-15,5,In Transit
598,2024-10-16,8017,2024-10-20,4,Cancelled
599,2022-12-28,11824,2022-12-29,1,Delivered
600,2023-05-29,16917,2023-06-07,9,In Transit
601,2023-11-21,18062,2023-11-23,2,Cancelled
602,2023-05-29,19135,2023-06-02,4,Delivered
603,2023-05-08,12843,2023-05-17,9,In Transit
604,2023-11-20,16247,2023-11-24,4,Cancelled
605,2025-02-25,5341,2025-02-27,2,Cancelled
606,2025-01-22,2130,2025-01-23,1,In Transit
607,2024-06-01,7512,2024-06-10,9,In Transit
608,2024-08-08,6697,2024-08-17,9,Cancelled
609,2024-01-05,11583,2024-01-06,1,In Transit
610,2025-09-01,12878,2025-09-04,3,Delivered
611,2025-08-15,12051,2025-08-23,8,Cancelled
612,2023-03-04,5052,2023-03-11,7,Cancelled
613,2025-08-07,8305,2025-08-14,7,Delivered
614,2023-12-22,14632,2023-12-24,2,Delivered
615,2024-10-05,5446,2024-10-11,6,Cancelled
616,2023-09-05,15758,2023-09-06,1,Delivered
617,2025-05-01,2905,2025-05-09,8,Cancelled
618,2024-05-23,5309,2024-05-26,3,Delivered
619,2023-09-16,12189,2023-09-23,7,In Transit
620,2025-09-28,11802,2025-10-03,5,In Transit
621,2024-09-25,11572,2024-09-29,4,Cancelled
622,2025-02-25,9289,2025-02-28,3,In Transit
623,2025-06-28,6498,2025-07-01,3,In Transit
624,2024-07-08,14056,2024-07-12,4,Cancelled
625,2024-05-14,8575,2024-05-22,8,Delivered
626,2023-05-15,11966,2023-05-21,6,Delivered
627,2024-06-06,2813,2024-06-09,3,In Transit
628,2025-05-24,10748,2025-05-25,1,Delivered
629,2022-12-22,11405,2022-12-26,4,Cancelled
630,2023-03-31,1552,2023-04-07,7,In Transit
631,2023-12-18,13540,2023-12-25,7,Cancelled
632,2025-03-07,3426,2025-03-16,9,Delivered
633,2023-12-04,8476,2023-12-09,5,In Transit
634,2025-02-17,3153,2025-02-25,8,Delivered
635,2024-09-20,1217,2024-09-29,9,Delivered
636,2023-04-14,9115,2023-04-21,7,Cancelled
637,2025-06-25,15734,2025-06-29,4,Delivered
638,2025-10-21,4876,2025-10-22,1,In Transit
639,2025-08-21,5668,2025-08-29,8,Delivered
640,2023-07-07,7429,2023-07-09,2,Delivered
641,2025-08-20,6419,2025-08-28,8,Delivered
642,2023-07-27,7736,2023-08-04,8,Delivered
643,2023-12-28,5460,2024-01-03,6,Delivered
644,2023-08-07,18632,2023-08-09,2,Delivered
645,2024-10-21,2063,2024-10-23,2,In Transit
646,2024-06-06,18104,2024-06-09,3,In Transit
647,2025-02-22,10576,2025-02-23,1,In Transit
648,2023-01-06,11120,2023-01-08,2,In Transit
649,2024-09-24,2796,2024-10-03,9,In Transit
650,2024-10-09,16403,2024-10-13,4,In Transit
651,2025-10-26,4255,2025-11-01,6,Delivered
652,2025-01-17,5727,2025-01-25,8,Delivered
653,2024-05-26,1583,2024-05-31,5,Cancelled
654,2023-12-03,12415,2023-12-11,8,Delivered
655,2024-09-03,15976,2024-09-10,7,In Transit
656,2024-03-20,5715,2024-03-26,6,Delivered
657,2025-09-24,11190,2025-09-30,6,Cancelled
658,2023-10-16,15,2023-10-19,3,In Transit
659,2023-07-26,13917,2023-08-04,9,In Transit
660,2025-09-02,5140,2025-09-04,2,Cancelled
661,2023-12-05,18401,2023-12-13,8,Cancelled
662,2025-10-29,11795,2025-11-01,3,Delivered
663,2024-06-13,10493,2024-06-18,5,Delivered
664,2023-11-28,623,2023-12-04,6,Cancelled
665,2025-07-19,18206,2025-07-23,4,In Transit
666,2024-03-25,631,2024-03-28,3,Delivered
667,2024-03-09,9943,2024-03-16,7,Cancelled
668,2023-03-22,3061,2023-03-24,2,Cancelled
669,2024-03-30,15765,2024-04-02,3,Cancelled
670,2023-01-11,10520,2023-01-16,5,Delivered
671,2023-09-22,12060,2023-09-30,8,In Transit
672,2025-10-20,4737,2025-10-25,5,In Transit
673,2024-07-14,19252,2024-07-19,5,Cancelled
674,2024-06-23,1436,2024-06-28,5,Cancelled
675,2024-09-29,16576,2024-10-08,9,Delivered
676,2024-09-03,9813,2024-09-10,7,In Transit
677,2023-05-07,19401,2023-05-14,7,Cancelled
678,2023-07-03,15510,2023-07-07,4,Cancelled
679,2023-03-01,548,2023-03-07,6,Cancelled
680,2023-06-28,19193,2023-07-07,9,In Transit
681,2025-11-13,720,2025-11-15,2,Delivered
682,2024-06-23,10883,2024-06-30,7,In Transit
683,2023-11-01,14210,2023-11-02,1,In Transit
684,2023-05-18,6658,2023-05-26,8,In Transit
685,2024-07-16,7367,2024-07-25,9,In Transit
686,2025-07-15,9518,2025-07-20,5,In Transit
687,2024-09-26,9619,2024-10-04,8,Cancelled
688,2023-01-13,15842,2023-01-20,7,In Transit
689,2023-03-10,14039,2023-03-15,5,Delivered
690,2023-09-19,12503,2023-09-20,1,In Transit
691,2023-07-25,17108,2023-08-03,9,In Transit
692,2025-03-04,9558,2025-03-08,4,Delivered
693,2024-12-25,8511,2024-12-27,2,Cancelled
694,2024-05-23,12597,2024-05-30,7,In Transit
695,2025-01-09,9799,2025-01-12,3,Cancelled
696,2025-03-28,15164,2025-04-05,8,Cancelled
697,2025-04-28,8610,2025-05-02,4,Cancelled
698,2025-04-17,15025,2025-04-20,3,Cancelled
699,2024-05-13,10256,2024-05-14,1,Delivered
700,2024-02-29,13235,2024-03-06,6,Cancelled
701,2025-04-17,729,2025-04-23,6,Delivered
702,2024-07-07,16281,2024-07-13,6,Delivered
703,2024-06-29,12820,2024-07-07,8,In Transit
704,2024-10-09,1038,2024-10-17,8,In Transit
705,2024-02-12,19264,2024-02-17,5,Delivered
706,2025-08-03,18184,2025-08-12,9,Delivered
707,2025-06-29,18551,2025-07-06,7,Cancelled
708,2024-03-20,13355,2024-03-21,1,Delivered
709,2025-01-16,62,2025-01-21,5,Cancelled
710,2023-06-19,8167,2023-06-22,3,In Transit
711,2025-01-09,14161,2025-01-11,2,In Transit
712,2024-06-20,3090,2024-06-21,1,Delivered
713,2023-05-15,4250,2023-05-24,9,Cancelled
714,2023-07-15,16020,2023-07-17,2,Delivered
715,2023-09-22,8853,2023-09-27,5,Cancelled
716,2023-11-19,5573,2023-11-26,7,Cancelled
717,2023-06-06,9441,2023-06-10,4,In Transit
718,2023-08-24,14271,2023-08-26,2,Cancelled
719,2025-06-30,13689,2025-07-04,4,In Transit
720,2025-05-01,5883,2025-05-07,6,Delivered
721,2023-08-28,11165,2023-09-05,8,Delivered
722,2023-05-27,14722,2023-05-29,2,In Transit
723,2024-02-23,11629,2024-02-29,6,Cancelled
724,2025-08-14,13898,2025-08-23,9,Cancelled
725,2025-03-12,18109,2025-03-19,7,In Transit
726,2024-07-15,18694,2024-07-20,5,Delivered
727,2025-11-13,9832,2025-11-15,2,Cancelled
728,2023-12-17,738,2023-12-18,1,Cancelled
729,2025-05-30,7734,2025-06-03,4,In Transit
730,2023-05-15,1131,2023-05-21,6,In Transit
731,2022-12-27,5685,2023-01-05,9,In Transit
732,2025-10-30,18176,2025-11-01,2,In Transit
733,2025-08-25,5379,2025-08-31,6,Delivered
734,2023-04-16,15224,2023-04-25,9,Delivered
735,2025-03-14,11747,2025-03-23,9,Delivered
736,2024-09-28,19062,2024-10-05,7,In Transit
737,2023-10-20,16255,2023-10-27,7,Delivered
738,2025-03-01,4471,2025-03-09,8,Delivered
739,2025-08-09,12225,2025-08-12,3,In Transit
740,2024-01-10,18607,2024-01-19,9,In Transit
741,2024-12-05,5581,2024-12-13,8,In Transit
742,2023-06-06,16901,2023-06-13,7,Cancelled
743,2023-04-01,3938,2023-04-10,9,Cancelled
744,2023-07-26,14469,2023-07-31,5,In Transit
745,2024-04-04,16269,2024-04-05,1,In Transit
746,2024-01-21,3813,2024-01-26,5,Cancelled
747,2023-01-07,12866,2023-01-15,8,In Transit
748,2024-01-13,14428,2024-01-15,2,Delivered
749,2025-01-12,18049,2025-01-18,6,Cancelled
750,2024-12-26,1776,2024-12-27,1,Delivered
751,2025-07-21,11010,2025-07-28,7,In Transit
752,2024-05-25,9440,2024-05-27,2,Delivered
753,2025-10-09,17877,2025-10-13,4,In Transit
754,2024-11-03,9685,2024-11-10,7,Cancelled
755,2023-02-22,3599,2023-02-26,4,In Transit
756,2023-10-04,762,2023-10-10,6,In Transit
757,2025-12-01,15495,2025-12-05,4,Cancelled
758,2025-09-14,7754,2025-09-17,3,Delivered
759,2024-07-23,16749,2024-08-01,9,Cancelled
760,2023-07-06,10447,2023-07-09,3,In Transit
761,2025-05-25,12544,2025-05-30,5,In Transit
762,2025-02-24,10257,2025-03-01,5,Cancelled
763,2025-11-15,17598,2025-11-19,4,In Transit
764,2025-07-29,11784,2025-08-01,3,Delivered
765,2024-01-29,7207,2024-02-03,5,Cancelled
766,2024-11-29,6446,2024-12-02,3,In Transit
767,2024-07-19,13658,2024-07-27,8,Delivered
768,2023-08-05,18156,2023-08-06,1,In Transit
769,2023-09-10,845,2023-09-17,7,In Transit
770,2024-12-05,16220,2024-12-11,6,Delivered
771,2023-07-14,1149,2023-07-20,6,Delivered
772,2024-11-28,2007,2024-12-07,9,Cancelled
773,2024-03-18,3519,2024-03-22,4,Delivered
774,2023-05-16,13532,2023-05-22,6,In Transit
775,2025-09-21,16851,2025-09-25,4,Delivered
776,2023-06-10,5071,2023-06-18,8,In Transit
777,2025-04-21,7892,2025-04-28,7,Delivered
778,2024-10-13,17993,2024-10-15,2,In Transit
779,2025-07-23,15943,2025-07-30,7,In Transit
780,2025-08-10,16696,2025-08-18,8,Delivered
781,2024-04-20,5373,2024-04-26,6,Cancelled
782,2024-03-08,8718,2024-03-14,6,Delivered
783,2024-06-09,19999,2024-06-18,9,In Transit
784,2024-09-09,5848,2024-09-16,7,In Transit
785,2022-12-07,14318,2022-12-15,8,Delivered
786,2024-03-03,3618,2024-03-09,6,Delivered
787,2025-01-14,10654,2025-01-19,5,Delivered
788,2024-02-16,784,2024-02-21,5,In Transit
789,2025-04-03,14314,2025-04-06,3,In Transit
790,2025-02-07,14776,2025-02-16,9,Delivered
791,2022-12-27,19301,2022-12-29,2,Cancelled
792,2024-10-01,11889,2024-10-09,8,Delivered
793,2025-06-28,9085,2025-07-04,6,In Transit
794,2023-08-15,11914,2023-08-17,2,Cancelled
795,2024-01-06,15933,2024-01-08,2,Cancelled
796,2024-11-22,18881,2024-11-26,4,In Transit
797,2023-02-21,14717,2023-02-23,2,Delivered
798,2024-04-01,12866,2024-04-06,5,In Transit
799,2023-12-04,1769,2023-12-11,7,Delivered
800,2024-08-02,11160,2024-08-09,7,Delivered
801,2025-07-02,11450,2025-07-04,2,In Transit
802,2024-06-26,4824,2024-06-30,4,In Transit
803,2024-09-10,4187,2024-09-17,7,In Transit
804,2025-09-09,604,2025-09-14,5,Delivered
805,2025-02-11,8032,2025-02-13,2,Cancelled
806,2023-05-10,12353,2023-05-16,6,Cancelled
807,2023-07-16,14862,2023-07-17,1,In Transit
808,2024-04-20,10265,2024-04-23,3,Delivered
809,2023-03-08,1125,2023-03-13,5,Delivered
810,2024-10-31,16100,2024-11-09,9,In Transit
811,2024-05-04,5314,2024-05-11,7,In Transit
812,2023-01-27,10559,2023-01-31,4,Delivered
813,2023-06-03,2513,2023-06-09,6,Cancelled
814,2023-12-10,7720,2023-12-15,5,In Transit
815,2024-12-12,14277,2024-12-19,7,Delivered
816,2023-07-06,11523,2023-07-07,1,In Transit
817,2025-05-02,3209,2025-05-11,9,Delivered
818,2023-04-21,11824,2023-04-25,4,In Transit
819,2023-02-06,11337,2023-02-13,7,Cancelled
820,2023-11-12,8735,2023-11-20,8,Cancelled
821,2025-09-03,10754,2025-09-04,1,Delivered
822,2023-05-16,7484,2023-05-18,2,Delivered
823,2024-06-25,3625,2024-06-30,5,In Transit
824,2023-01-20,9096,2023-01-25,5,Cancelled
825,2023-02-05,1171,2023-02-14,9,In Transit
826,2024-01-10,8360,2024-01-15,5,Cancelled
827,2024-06-19,7463,2024-06-26,7,Delivered
828,2023-09-28,13328,2023-10-02,4,Cancelled
829,2025-03-08,5234,2025-03-16,8,Cancelled
830,2024-07-12,7630,2024-07-19,7,Delivered
831,2025-09-29,16162,2025-10-05,6,In Transit
832,2024-10-14,12165,2024-10-15,1,Cancelled
833,2023-06-23,4703,2023-06-30,7,Cancelled
834,2025-10-20,76,2025-10-23,3,Cancelled
835,2025-04-29,6960,2025-05-07,8,Cancelled
836,2025-04-27,1431,2025-04-29,2,Delivered
837,2024-05-19,778,2024-05-21,2,Delivered
838,2024-11-24,3669,2024-11-28,4,Delivered
839,2024-01-05,8925,2024-01-10,5,In Transit
840,2023-11-21,11876,2023-11-28,7,Cancelled
841,2025-08-05,8892,2025-08-06,1,Cancelled
842,2025-07-02,5498,2025-07-05,3,In Transit
843,2024-05-14,7018,2024-05-19,5,Cancelled
844,2025-01-08,1176,2025-01-16,8,Cancelled
845,2023-05-19,10873,2023-05-26,7,Delivered
846,2024-03-19,10922,2024-03-27,8,In Transit
847,2024-06-30,15320,2024-07-03,3,Cancelled
848,2024-03-27,5403,2024-04-02,6,In Transit
849,2023-03-22,3206,2023-03-27,5,In Transit
850,2024-06-12,9213,2024-06-14,2,Cancelled
851,2025-08-26,4686,2025-09-01,6,In Transit
852,2023-04-09,17856,2023-04-18,9,Cancelled
853,2023-10-06,3162,2023-10-09,3,In Transit
854,2024-10-29,11260,2024-11-02,4,Cancelled
855,2025-08-29,8068,2025-09-03,5,Cancelled
856,2025-03-01,3250,2025-03-02,1,Delivered
857,2024-07-06,8175,2024-07-14,8,Cancelled
858,2023-03-04,19921,2023-03-10,6,Cancelled
859,2023-12-16,16461,2023-12-19,3,In Transit
860,2025-03-03,18412,2025-03-09,6,Delivered
861,2024-04-13,12789,2024-04-18,5,Delivered
862,2025-12-03,10371,2025-12-12,9,Delivered
863,2024-08-04,6662,2024-08-13,9,Cancelled
864,2023-02-21,8325,2023-03-02,9,Cancelled
865,2023-01-01,18358,2023-01-03,2,In Transit
866,2024-05-19,6217,2024-05-21,2,Cancelled
867,2024-11-03,18567,2024-11-06,3,Delivered
868,2023-09-13,14441,2023-09-16,3,Delivered
869,2023-10-23,5700,2023-10-31,8,In Transit
870,2024-02-14,10002,2024-02-20,6,In Transit
871,2023-06-08,10414,2023-06-13,5,In Transit
872,2025-09-18,9105,2025-09-27,9,In Transit
873,2023-03-15,4027,2023-03-20,5,In Transit
874,2023-07-21,19086,2023-07-28,7,Delivered
875,2024-06-09,2709,2024-06-18,9,Cancelled
876,2023-08-17,14305,2023-08-25,8,Cancelled
877,2024-05-13,17796,2024-05-19,6,Delivered
878,2024-05-31,13211,2024-06-03,3,Cancelled
879,2025-03-03,1252,2025-03-09,6,Delivered
880,2023-09-08,10321,2023-09-13,5,Delivered
881,2024-06-05,8097,2024-06-06,1,Cancelled
882,2025-01-18,1778,2025-01-21,3,Delivered
883,2024-02-24,2707,2024-02-29,5,In Transit
884,2025-01-05,5239,2025-01-14,9,Delivered
885,2023-08-25,11628,2023-09-01,7,Delivered
886,2023-03-08,939,2023-03-13,5,Delivered
887,2023-12-12,8739,2023-12-15,3,Delivered
888,2024-12-26,1593,2025-01-04,9,Cancelled
889,2025-08-21,11052,2025-08-23,2,Delivered
890,2025-08-21,4572,2025-08-27,6,Cancelled
891,2023-01-13,11002,2023-01-19,6,Delivered
892,2024-07-31,7099,2024-08-01,1,Delivered
893,2024-05-19,11111,2024-05-21,2,In Transit
894,2024-05-24,15195,2024-06-02,9,Cancelled
895,2024-09-26,13990,2024-10-05,9,Delivered
896,2024-04-20,5513,2024-04-26,6,Delivered
897,2024-08-27,19505,2024-09-01,5,Cancelled
898,2023-06-30,2259,2023-07-04,4,Delivered
899,2023-05-05,15667,2023-05-06,1,Delivered
900,2023-01-05,9439,2023-01-14,9,In Transit
901,2023-07-05,17049,2023-07-10,5,In Transit
902,2025-04-18,14985,2025-04-20,2,Delivered
903,2023-10-28,17834,2023-11-02,5,In Transit
904,2024-11-02,1046,2024-11-07,5,Delivered
905,2025-07-13,9329,2025-07-14,1,Cancelled
906,2023-08-20,12177,2023-08-25,5,Cancelled
907,2024-07-17,12504,2024-07-22,5,Cancelled
908,2024-04-16,17724,2024-04-24,8,Delivered
909,2023-11-10,12449,2023-11-12,2,Cancelled
910,2025-10-09,3136,2025-10-17,8,Cancelled
911,2025-11-12,9710,2025-11-14,2,Delivered
912,2025-09-10,9233,2025-09-13,3,In Transit
913,2023-11-20,7502,2023-11-25,5,Delivered
914,2023-03-22,878,2023-03-31,9,Cancelled
915,2025-06-18,10768,2025-06-22,4,Delivered
916,2024-03-23,1165,2024-04-01,9,Delivered
917,2024-12-15,14669,2024-12-16,1,In Transit
918,2024-09-09,4738,2024-09-17,8,Cancelled
919,2025-10-22,6056,2025-10-23,1,Delivered
920,2024-06-26,19399,2024-07-04,8,Delivered
921,2024-08-27,3616,2024-09-05,9,Delivered
922,2024-03-29,16683,2024-04-02,4,In Transit
923,2022-12-20,6211,2022-12-24,4,Delivered
924,2024-02-14,777,2024-02-17,3,Cancelled
925,2023-05-24,88,2023-05-29,5,Delivered
926,2023-11-24,3669,2023-12-02,8,Cancelled
927,2023-06-02,15322,2023-06-05,3,Cancelled
928,2023-11-30,19641,2023-12-01,1,Cancelled
929,2025-01-22,2173,2025-01-25,3,In Transit
930,2023-06-15,9471,2023-06-20,5,In Transit
931,2023-11-14,1357,2023-11-23,9,In Transit
932,2025-10-04,3216,2025-10-09,5,In Transit
933,2023-09-03,3557,2023-09-09,6,Delivered
934,2025-01-06,6250,2025-01-09,3,Delivered
935,2024-01-17,2946,2024-01-21,4,In Transit
936,2024-10-18,5300,2024-10-25,7,Cancelled
937,2025-04-11,19887,2025-04-16,5,In Transit
938,2025-03-20,13377,2025-03-25,5,In Transit
939,2023-03-29,1604,2023-03-31,2,Cancelled
940,2023-09-29,10224,2023-10-06,7,In Transit
941,2023-04-17,4479,2023-04-23,6,Cancelled
942,2023-07-28,6398,2023-07-29,1,Delivered
943,2024-10-18,18695,2024-10-24,6,Delivered
944,2025-06-23,16411,2025-06-28,5,Cancelled
945,2024-10-26,3975,2024-10-27,1,In Transit
946,2024-01-28,6349,2024-02-02,5,Delivered
947,2025-04-14,11806,2025-04-20,6,Cancelled
948,2025-07-09,16799,2025-07-17,8,Delivered
949,2024-10-19,10316,2024-10-26,7,In Transit
950,2024-09-22,11459,2024-09-25,3,Delivered
951,2025-02-12,11574,2025-02-17,5,In Transit
952,2024-07-22,812,2024-07-27,5,In Transit
953,2024-12-14,11563,2024-12-23,9,Delivered
954,2023-04-14,4528,2023-04-19,5,Delivered
955,2023-11-19,375,2023-11-26,7,Cancelled
956,2023-10-18,12535,2023-10-26,8,In Transit
957,2023-05-09,3421,2023-05-10,1,Cancelled
958,2023-07-09,1547,2023-07-17,8,In Transit
959,2024-05-13,11536,2024-05-21,8,Cancelled
960,2025-10-22,15257,2025-10-29,7,Delivered
961,2023-11-17,8271,2023-11-25,8,Delivered
962,2025-06-03,10662,2025-06-08,5,Cancelled
963,2025-10-08,2297,2025-10-13,5,Delivered
964,2024-06-26,17608,2024-07-04,8,Delivered
965,2025-06-10,17071,2025-06-19,9,Delivered
966,2023-07-30,3217,2023-08-05,6,In Transit
967,2025-07-26,11896,2025-07-28,2,Delivered
968,2024-10-31,19788,2024-11-06,6,Delivered
969,2023-10-19,17174,2023-10-26,7,Delivered
970,2023-04-25,5555,2023-04-27,2,Delivered
971,2024-06-05,25,2024-06-10,5,In Transit
972,2025-03-12,16697,2025-03-15,3,Delivered
973,2024-10-15,13006,2024-10-19,4,Cancelled
974,2022-12-20,18118,2022-12-29,9,In Transit
975,2025-10-31,4841,2025-11-03,3,Cancelled
976,2023-03-18,11763,2023-03-21,3,In Transit
977,2023-07-04,11579,2023-07-11,7,Cancelled
978,2025-07-28,8575,2025-08-06,9,Cancelled
979,2025-06-17,226,2025-06-19,2,Delivered
980,2023-01-18,10583,2023-01-27,9,In Transit
981,2024-08-17,5964,2024-08-21,4,Cancelled
982,2024-05-23,284,2024-06-01,9,Cancelled
983,2024-07-16,2637,2024-07-21,5,Delivered
984,2025-11-06,6899,2025-11-11,5,Cancelled
985,2024-02-21,18579,2024-02-23,2,Cancelled
986,2024-06-15,4321,2024-06-17,2,Cancelled
987,2023-11-13,4663,2023-11-17,4,Cancelled
988,2023-09-24,16981,2023-10-03,9,Cancelled
989,2024-09-19,13057,2024-09-20,1,Cancelled
990,2023-07-28,16740,2023-08-04,7,Cancelled
991,2024-08-18,4610,2024-08-21,3,Cancelled
992,2024-09-24,8773,2024-09-27,3,Cancelled
993,2025-06-30,6708,2025-07-08,8,Delivered
994,2024-07-03,12392,2024-07-07,4,Delivered
995,2025-01-31,12632,2025-02-06,6,In Transit
996,2024-10-16,16117,2024-10-18,2,In Transit
997,2024-01-09,7602,2024-01-16,7,Cancelled
998,2023-02-11,16447,2023-02-14,3,Delivered
999,2025-05-14,1971,2025-05-19,5,Delivered
1000,2025-07-05,16110,2025-07-09,4,Cancelled
1001,2023-02-22,15779,2023-02-26,4,In Transit
1002,2025-05-21,14837,2025-05-24,3,In Transit
1003,2024-10-09,3772,2024-10-11,2,In Transit
1004,2025-03-25,17211,2025-03-31,6,Cancelled
1005,2025-11-11,825,2025-11-14,3,Cancelled
1006,2024-06-03,19954,2024-06-07,4,Cancelled
1007,2023-04-12,4643,2023-04-15,3,Cancelled
1008,2025-02-14,14841,2025-02-20,6,Delivered
1009,2025-06-24,5222,2025-06-25,1,Cancelled
1010,2025-10-14,6168,2025-10-17,3,Delivered
1011,2023-11-17,15522,2023-11-25,8,Delivered
1012,2023-05-15,15067,2023-05-18,3,Cancelled
1013,2024-08-09,8639,2024-08-10,1,In Transit
1014,2024-09-10,10614,2024-09-13,3,In Transit
1015,2023-01-11,16225,2023-01-15,4,Cancelled
1016,2024-07-22,6633,2024-07-31,9,Cancelled
1017,2024-03-28,11478,2024-04-02,5,Delivered
1018,2025-01-17,15321,2025-01-22,5,In Transit
1019,2024-02-03,12092,2024-02-04,1,In Transit
1020,2025-02-04,18482,2025-02-05,1,In Transit
1021,2023-07-22,12063,2023-07-29,7,Delivered
1022,2024-04-27,3577,2024-04-29,2,Cancelled
1023,2023-11-09,6917,2023-11-14,5,Cancelled
1024,2022-12-27,15139,2023-01-01,5,Cancelled
1025,2025-02-19,16415,2025-02-26,7,In Transit
1026,2024-04-19,879,2024-04-24,5,In Transit
1027,2024-05-08,13885,2024-05-14,6,In Transit
1028,2025-07-31,16803,2025-08-06,6,Delivered
1029,2023-03-16,14575,2023-03-17,1,Cancelled
