order_id,customer_id,order_date,payment_method,amount,status
536,46893,2023-09-26,Card,92714.29,Pending
537,41443,2024-07-11,Wallet,180903.22,Completed
538,91160,2023-10-11,Wallet,394383.86,Pending
539,81128,2025-01-31,Wallet,365529.27,Cancelled
540,70700,2023-02-24,BankTransfer,383624.58,Cancelled
541,74647,2023-03-15,BankTransfer,79778.51,Returned
542,94196,2024-03-05,COD,230071.04,Pending
543,55374,2025-04-12,BankTransfer,347614.25,Completed
544,51518,2023-12-25,COD,202971.75,Completed
545,10383,2024-06-26,Wallet,282265.33,Completed
546,40864,2023-01-12,Card,379845.17,Cancelled
547,53764,2025-01-14,Card,251842.39,Completed
548,59392,2024-05-11,COD,305133.24,Cancelled
549,55166,2023-03-28,COD,171598.1,Cancelled
550,5919,2025-02-28,Card,182566.28,Returned
551,46907,2025-10-03,COD,93864.34,Cancelled
552,67271,2023-05-31,Card,495911.47,Returned
553,67073,2023-10-01,Wallet,303539.27,Cancelled
554,59717,2024-03-22,COD,97250.36,Cancelled
555,75278,2024-03-05,Wallet,82236.9,Pending
556,66782,2023-05-12,COD,114320.27,Cancelled
557,35302,2025-10-28,Wallet,358911.35,Cancelled
558,50967,2025-02-08,Wallet,249432.49,Returned
559,36295,2023-09-13,BankTransfer,267800.98,Cancelled
560,74860,2024-04-09,BankTransfer,348044.41,Pending
561,78194,2024-11-14,COD,364498.17,Completed
562,80502,2025-03-03,COD,373331.99,Pending
563,27536,2025-07-17,Wallet,39921.46,Pending
564,53641,2024-02-25,Wallet,416213.95,Cancelled
565,65511,2023-07-14,Card,87229.85,Completed
566,53367,2024-10-02,BankTransfer,317434.3,Cancelled
567,15869,2023-12-28,Wallet,112780.3,Pending
568,18158,2025-04-28,COD,413090.88,Completed
569,45410,2023-08-25,Card,382576.68,Pending
570,90878,2024-02-06,BankTransfer,87659.72,Pending
571,43965,2025-11-11,Card,275159.77,Pending
572,83501,2025-04-29,Wallet,360860.3,Completed
573,9863,2025-11-21,Card,84666.36,Cancelled
574,81209,2023-07-01,COD,73228.99,Cancelled
575,8179,2025-09-06,COD,187906.8,Completed
576,1088,2023-01-12,Wallet,459296.79,Completed
577,14594,2025-10-30,Card,33935.07,Completed
578,56326,2024-08-24,Wallet,179468.23,Pending
579,30013,2024-01-19,BankTransfer,403180.81,Cancelled
580,3490,2023-02-03,Wallet,172154.7,Pending
581,88081,2025-05-15,Wallet,27595.92,Completed
582,78106,2023-09-19,BankTransfer,316320.27,Returned
583,73548,2024-08-02,Card,478948.52,Pending
584,64916,2025-04-21,COD,289847.56,Pending
585,2490,2025-09-19,COD,407220.13,Completed
586,39278,2023-05-19,Card,7144.42,Completed
587,47459,2025-02-10,Wallet,330284.39,Completed
588,44342,2023-12-23,COD,75536.66,Cancelled
589,58781,2025-09-20,Wallet,349293.07,Completed
590,49968,2025-03-16,BankTransfer,285073.32,Cancelled
591,46054,2024-04-24,COD,110867.41,Returned
592,8031,2023-07-04,Wallet,292534.85,Returned
593,57576,2025-09-17,Wallet,338097.14,Completed
594,91597,2025-05-15,Wallet,451073.23,Pending
595,40026,2024-11-26,COD,444428.98,Returned
596,89238,2024-02-21,Wallet,468214.83,Completed
597,44616,2024-06-29,COD,420610.69,Pending
598,89960,2023-09-03,COD,270439.49,Pending
599,99783,2023-04-22,COD,424581.92,Cancelled
600,37253,2025-10-05,COD,361126.24,Returned
601,34100,2023-10-03,Card,368974.23,Pending
602,34049,2025-11-04,BankTransfer,77306.08,Completed
603,97837,2025-10-09,BankTransfer,89857.36,Pending
604,35190,2025-05-24,COD,90184.61,Returned
605,11816,2024-03-29,Wallet,104623.82,Pending
606,83326,2025-02-19,COD,209043.14,Pending
607,56756,2024-06-22,Wallet,157735.87,Completed
608,42848,2024-03-13,Card,24595.83,Completed
609,59527,2024-04-02,BankTransfer,362041.02,Returned
610,97501,2024-12-11,COD,201648.13,Pending
611,88286,2023-01-18,Card,39022.19,Pending
612,8085,2023-04-02,COD,394541.11,Cancelled
613,8743,2023-08-18,COD,9823.39,Pending
614,71664,2024-05-05,Card,279951.66,Pending
615,29228,2024-01-25,Wallet,378602.76,Cancelled
616,4075,2025-02-16,Wallet,186325.23,Pending
617,54585,2023-12-04,Wallet,287057.33,Returned
618,44327,2024-11-07,COD,25391.73,Completed
619,87700,2025-12-01,Wallet,118562.73,Pending
620,5654,2023-11-06,Wallet,331809.59,Pending
621,20637,2025-11-06,COD,395190.49,Completed
622,71470,2025-07-29,Card,57216.56,Completed
623,46532,2024-02-28,BankTransfer,483124.58,Cancelled
624,96259,2024-08-22,Wallet,197288.87,Cancelled
625,24777,2025-05-15,Card,462298.59,Cancelled
626,23941,2024-04-28,COD,269871.58,Pending
627,69432,2022-12-28,COD,322043.8,Pending
628,25923,2023-08-09,Wallet,88002.5,Cancelled
629,69977,2024-09-06,Wallet,442372.37,Completed
630,68000,2025-04-16,Card,43779.01,Cancelled
631,84065,2025-01-29,Wallet,493715.16,Completed
632,55250,2025-10-29,Card,196013.9,Cancelled
633,74349,2025-03-18,COD,82239.08,Cancelled
634,1778,2023-04-10,Card,302889.79,Pending
635,36649,2025-03-05,COD,432856.85,Returned
636,17517,2025-04-18,Wallet,198578.02,Completed
637,97730,2023-02-22,BankTransfer,4345.85,Cancelled
638,47627,2025-09-18,Card,436138.22,Cancelled
639,17339,2024-02-15,BankTransfer,290681.75,Completed
640,47199,2024-05-22,Card,46479.27,Returned
641,16516,2025-11-05,Card,453022.27,Returned
642,605,2023-08-14,BankTransfer,386618.67,Pending
643,89330,2024-09-10,BankTransfer,266345.78,Returned
644,83321,2024-04-23,Wallet,223412.04,Completed
645,76995,2023-11-05,BankTransfer,352965.71,Cancelled
646,45314,2024-08-23,BankTransfer,181110.36,Completed
647,94052,2023-02-27,Wallet,327442.44,Returned
648,71984,2024-03-03,BankTransfer,75495.66,Completed
649,68085,2025-08-19,BankTransfer,71258.68,Returned
650,47684,2023-06-23,Wallet,155564.83,Completed
651,77612,2024-11-14,BankTransfer,442909.79,Cancelled
652,63678,2024-10-12,Card,425171.67,Completed
653,22144,2024-01-01,Card,246080.85,Pending
654,34654,2022-12-24,BankTransfer,292758.48,Cancelled
655,65875,2023-12-12,BankTransfer,313817.49,Cancelled
656,26643,2025-06-24,BankTransfer,186627.79,Pending
657,71340,2025-08-26,COD,350677.44,Pending
658,6559,2023-03-08,BankTransfer,304093.4,Cancelled
659,63550,2025-09-10,Card,177211.65,Cancelled
660,66447,2024-10-11,BankTransfer,141972.18,Pending
661,13011,2023-04-07,COD,490379.55,Cancelled
662,90966,2025-02-07,Wallet,142183.14,Pending
663,20655,2024-02-19,COD,87067.82,Cancelled
664,89940,2024-05-13,COD,417307.64,Returned
665,5501,2024-06-06,Card,405427.77,Returned
666,28663,2023-12-29,BankTransfer,119416.57,Cancelled
667,37383,2024-10-09,Card,424354.7,Cancelled
668,99201,2024-04-05,COD,455835.17,Completed
669,73961,2025-06-19,COD,165906.78,Cancelled
670,31461,2025-06-29,BankTransfer,164317.15,Completed
671,41785,2023-04-01,Wallet,65516.73,Returned
672,57469,2024-03-30,Card,305431.56,Pending
673,77385,2024-02-20,Wallet,347007.97,Returned
674,33466,2023-08-27,COD,36740.82,Cancelled
675,82982,2024-08-17,Wallet,104491.74,Cancelled
676,98552,2024-10-27,Card,135245.57,Completed
677,61440,2025-08-01,COD,223058.54,Pending
678,42967,2025-07-21,COD,411853.77,Pending
679,1612,2025-04-06,Wallet,112157.47,Returned
680,24717,2024-07-19,BankTransfer,403803.63,Completed
681,36961,2025-09-16,BankTransfer,444924.77,Pending
682,36432,2025-01-06,Card,100308.13,Returned
683,11520,2024-04-04,BankTransfer,496440.17,Returned
684,66914,2024-01-02,COD,258401.19,Completed
685,61385,2025-07-01,COD,275931.31,Cancelled
686,14314,2025-07-10,Wallet,308057.26,Completed
687,23540,2024-12-06,COD,401411.06,Completed
688,23003,2025-04-02,COD,326644.66,Pending
689,75279,2024-02-23,Card,367442.06,Returned
690,79715,2024-12-25,BankTransfer,219881.81,Returned
691,90920,2025-02-19,BankTransfer,295000.57,Cancelled
692,60190,2023-07-18,BankTransfer,123586.19,Cancelled
693,11632,2024-07-24,Card,181652.85,Returned
694,86551,2025-06-05,BankTransfer,315808.89,Completed
695,2313,2025-05-07,Wallet,20553.22,Pending
696,65315,2025-03-20,BankTransfer,289337.56,Completed
697,74033,2024-06-21,COD,275383.8,Cancelled
698,65120,2024-07-19,Card,93389.33,Returned
699,70416,2025-07-16,Wallet,466742.61,Cancelled
700,83232,2024-06-27,Card,41891.38,Pending
701,76569,2023-07-07,Wallet,25809.21,Cancelled
702,61477,2024-06-05,Wallet,430620.63,Cancelled
703,40611,2023-06-03,COD,420160.42,Completed
704,73864,2024-03-20,BankTransfer,198150.55,Completed
705,6632,2023-07-18,BankTransfer,487698.6,Returned
706,52465,2023-12-06,Wallet,487734.6,Cancelled
707,94383,2023-09-09,Wallet,62532.92,Returned
708,52004,2024-12-05,BankTransfer,239762.07,Returned
709,31350,2023-06-02,Card,26730.97,Pending
710,19417,2025-04-03,Wallet,178910.75,Pending
711,31058,2025-08-06,Wallet,35880.77,Cancelled
712,84327,2024-11-21,Card,80433.71,Pending
713,61322,2023-12-03,Card,446344.13,Cancelled
714,59649,2025-08-29,BankTransfer,422175.53,Cancelled
715,24004,2023-11-10,BankTransfer,428973.63,Completed
716,63691,2023-04-19,Card,16376.36,Completed
717,30975,2025-04-29,Card,284615.19,Returned
718,44128,2023-05-10,COD,387051.04,Pending
719,7887,2024-02-09,COD,345843.35,Returned
720,93783,2023-04-27,BankTransfer,250327.13,Pending
721,33395,2025-10-01,Wallet,60914.69,Cancelled
722,82208,2023-03-07,Card,386991.92,Completed
723,5887,2023-07-15,BankTransfer,444951.24,Completed
724,19092,2025-11-12,COD,134230.12,Returned
725,67640,2023-05-12,Wallet,269820.54,Completed
726,59392,2025-05-20,COD,245231.85,Cancelled
727,35150,2025-11-02,COD,366592.17,Returned
728,34403,2024-12-31,COD,463027.05,Completed
729,80682,2022-12-27,Wallet,226581.83,Completed
730,15177,2024-12-26,COD,231273.59,Pending
731,26172,2025-08-29,BankTransfer,113082.77,Completed
732,11448,2024-09-10,Wallet,89662.76,Pending
733,90799,2024-12-08,Card,19343.98,Pending
734,92824,2024-06-09,Card,408799.64,Pending
735,13097,2025-04-16,Card,201219.98,Cancelled
736,12292,2023-01-22,Card,36661.75,Returned
737,76211,2024-11-30,COD,275594.22,Returned
738,95192,2025-02-26,COD,167708.33,Pending
739,62977,2024-01-20,Card,485736.05,Completed
740,20447,2025-08-01,Wallet,223928.26,Returned
741,38282,2023-07-15,COD,51438.13,Completed
742,40801,2023-04-22,COD,319140.38,Returned
743,21668,2023-11-19,Wallet,396728.33,Returned
744,55082,2025-07-30,Wallet,290675.07,Pending
745,58339,2023-02-04,BankTransfer,387422.47,Cancelled
746,66938,2025-05-28,Wallet,149890.93,Completed
747,55344,2023-09-10,Card,265658.99,Completed
748,50706,2023-03-18,Card,413521.03,Pending
749,6745,2024-01-18,Wallet,37633.02,Pending
750,27452,2025-06-24,BankTransfer,129754.32,Cancelled
751,11420,2024-02-23,BankTransfer,313464.03,Pending
752,64181,2024-12-30,Card,253046.1,Pending
753,36339,2024-03-23,Card,384825.7,Completed
754,46089,2023-01-15,Wallet,89118.92,Returned
755,88216,2023-10-08,COD,423673.7,Pending
756,41620,2024-01-29,BankTransfer,309295.06,Returned
757,62938,2025-09-08,Card,101696.57,Completed
758,17349,2025-10-31,Wallet,28297.24,Returned
759,92187,2023-10-20,Wallet,490981.97,Pending
760,81832,2023-09-13,Wallet,222010.22,Cancelled
761,72903,2024-05-10,BankTransfer,133828.04,Completed
762,84051,2025-08-03,COD,90185.43,Cancelled
763,81490,2024-03-18,Wallet,122139.96,Completed
764,44175,2023-11-12,Wallet,244894.49,Completed
765,92257,2024-11-21,COD,426459.92,Cancelled
766,37735,2024-07-03,Wallet,104282.58,Pending
767,85427,2023-08-05,Card,184128.51,Pending
768,7720,2024-07-21,BankTransfer,398649.73,Completed
769,41189,2022-12-29,COD,332215.02,Cancelled
770,17403,2025-08-26,COD,14400.98,Pending
771,74949,2024-12-31,BankTransfer,125189.89,Pending
772,32229,2023-10-17,Wallet,63743.45,Pending
773,68416,2024-03-15,BankTransfer,20695.24,Cancelled
774,46983,2024-12-24,Card,473596.32,Returned
775,36126,2023-04-29,COD,310516.07,Returned
776,47563,2025-08-20,Wallet,270912.16,Pending
777,32308,2025-12-02,Wallet,430046.87,Pending
778,81765,2024-09-18,BankTransfer,295757.4,Returned
779,5735,2025-02-19,COD,288864.89,Completed
780,44065,2023-09-05,BankTransfer,100988.44,Completed
781,34315,2023-04-26,COD,310213.26,Cancelled
782,79228,2023-11-15,BankTransfer,334017.91,Completed
783,67148,2024-07-30,Wallet,440690.62,Pending
784,3978,2024-03-10,BankTransfer,212699.44,Completed
785,37876,2025-03-06,COD,102002.84,Returned
786,53302,2024-03-20,Card,284657.94,Completed
787,96353,2023-11-28,BankTransfer,486280.1,Pending
788,94713,2025-09-24,Card,37699.2,Pending
789,37381,2023-01-09,Wallet,1785.95,Returned
790,24047,2025-05-03,BankTransfer,18005.25,Cancelled
791,43288,2024-04-14,Card,415682.62,Cancelled
792,20896,2024-11-10,BankTransfer,610.77,Pending
793,14326,2023-07-08,BankTransfer,110814.69,Completed
794,97386,2024-02-11,Wallet,490766.1,Returned
795,98860,2025-08-26,COD,372925.53,Cancelled
796,24782,2023-07-01,COD,109440.34,Completed
797,14227,2024-12-27,BankTransfer,110987.66,Returned
798,20248,2024-06-23,Wallet,229199.73,Completed
799,16502,2024-08-24,BankTransfer,38038.28,Pending
800,51680,2023-12-03,Wallet,326548.14,Cancelled
801,36530,2024-12-10,COD,248325.79,Cancelled
802,76629,2024-08-10,Wallet,209660.46,Pending
803,21875,2023-03-02,BankTransfer,245164.55,Cancelled
804,39140,2023-05-20,Card,135966.81,Pending
805,79129,2024-05-21,Card,106812.93,Pending
806,27278,2024-08-21,BankTransfer,34318.94,Pending
807,38472,2024-12-03,Card,312760.73,Completed
808,42009,2023-01-16,BankTransfer,247061.48,Pending
809,55383,2023-05-16,BankTransfer,355544.01,Pending
810,29883,2023-08-17,COD,447196.56,Pending
811,96868,2024-07-17,COD,496518.86,Returned
812,68537,2022-12-10,COD,113762.39,Pending
813,64496,2023-05-26,BankTransfer,84016.03,Pending
814,5516,2025-11-05,Wallet,456057.81,Pending
815,51378,2024-11-27,BankTransfer,200824.23,Cancelled
816,43148,2023-05-30,COD,401728.89,Returned
817,55140,2025-10-03,COD,67708.27,Cancelled
818,12720,2023-06-17,Card,147453.86,Completed
819,90643,2025-04-15,COD,5584.57,Pending
820,29040,2025-10-07,Wallet,494941.87,Cancelled
821,70399,2023-07-14,BankTransfer,2870.72,Pending
822,43061,2024-03-29,Wallet,85865.99,Returned
823,94755,2025-01-12,BankTransfer,278777.36,Pending
824,78491,2024-12-01,Card,425194.99,Cancelled
825,99379,2025-05-22,Card,397043.35,Cancelled
826,23913,2024-10-14,Wallet,126617.23,Returned
827,93075,2024-09-10,Card,440125.63,Returned
828,96783,2023-01-19,BankTransfer,34861.39,Cancelled
829,99171,2023-10-29,Card,165952.8,Completed
830,69319,2024-07-24,BankTransfer,131550.57,Cancelled
831,43093,2025-07-16,BankTransfer,327945.07,Pending
832,91305,2024-04-07,Wallet,19179.58,Completed
833,20406,2023-02-28,BankTransfer,427182.43,Returned
834,14017,2025-10-08,Card,480681.49,Cancelled
835,64473,2022-12-15,Wallet,118167.57,Returned
836,10270,2023-11-06,BankTransfer,450990.44,Completed
837,74899,2024-06-29,BankTransfer,453126.59,Cancelled
838,13116,2025-02-20,BankTransfer,313204.65,Pending
839,16975,2023-08-24,Wallet,253518.72,Returned
840,72728,2025-03-19,BankTransfer,387356.82,Cancelled
841,60836,2024-07-08,Wallet,259042.86,Cancelled
842,2225,2023-07-09,Card,372147.12,Completed
843,89275,2023-06-16,Wallet,46442.68,Cancelled
844,5334,2022-12-13,COD,142631.94,Cancelled
845,64807,2023-12-03,COD,197198.53,Returned
846,63240,2023-06-26,BankTransfer,102565.09,Cancelled
847,27216,2024-04-10,BankTransfer,115230.26,Completed
848,53998,2023-08-19,COD,380851.99,Cancelled
849,44229,2025-03-20,Card,86826.2,Cancelled
850,4905,2025-06-07,Wallet,56114.97,Completed
851,4899,2023-03-01,COD,140221.42,Pending
852,51648,2023-10-28,Wallet,80067.2,Completed
853,91317,2024-12-22,Card,101588.24,Pending
854,96310,2025-02-12,Card,391496.36,Pending
855,85522,2023-08-21,COD,220559.66,Pending
856,12053,2024-06-21,BankTransfer,217074.01,Returned
857,64810,2025-07-19,Card,262452.46,Pending
858,75585,2024-07-09,Card,44601.71,Pending
859,34769,2023-02-01,Wallet,493589.3,Cancelled
860,4573,2025-07-08,Wallet,423568.27,Returned
861,31444,2023-09-21,COD,146416.46,Completed
862,6897,2023-05-03,COD,28421.9,Completed
863,5234,2025-04-03,Wallet,308680.92,Cancelled
864,12645,2024-05-16,Card,296075.41,Completed
865,31143,2025-02-23,BankTransfer,155004.76,Completed
866,2365,2025-08-06,BankTransfer,170328.67,Completed
867,24508,2025-03-29,COD,262908.52,Returned
868,38597,2025-06-04,Wallet,439595.23,Completed
869,1211,2025-10-25,Card,54651.62,Returned
870,15626,2024-02-23,BankTransfer,254935.78,Returned
871,72383,2023-08-06,BankTransfer,218529.11,Returned
872,43974,2022-12-31,BankTransfer,233222.73,Completed
873,83719,2023-01-12,Card,454882.4,Completed
874,98851,2023-07-14,Card,272195.53,Completed
875,13147,2025-09-10,COD,347477.78,Pending
876,73770,2024-07-20,COD,456338.49,Completed
877,1749,2025-04-15,Wallet,151238.31,Completed
878,78936,2023-03-29,Wallet,179382.03,Cancelled
879,44187,2022-12-30,Wallet,113326.56,Pending
880,55590,2025-03-19,Wallet,325944.71,Completed
881,72450,2023-09-03,Wallet,126931.5,Cancelled
882,99865,2023-05-06,COD,117376.93,Cancelled
883,3778,2024-11-08,Card,493373.83,Cancelled
884,62758,2025-06-02,BankTransfer,348687.72,Cancelled
885,88123,2024-12-19,Card,407197.31,Completed
886,30162,2023-09-06,COD,484405.64,Returned
887,24170,2023-10-31,BankTransfer,485530.19,Cancelled
888,12484,2025-03-22,BankTransfer,166585.31,Cancelled
889,39788,2024-12-19,Card,259402.55,Returned
890,83688,2025-09-14,BankTransfer,461704.86,Completed
891,99625,2024-04-06,COD,12864.9,Returned
892,29107,2025-04-01,BankTransfer,458097.21,Cancelled
893,42716,2023-02-20,Card,429007.11,Returned
894,80734,2023-09-02,Card,234019.26,Cancelled
895,44824,2023-10-22,Wallet,258485.31,Pending
896,54564,2022-12-24,COD,23878.95,Returned
897,45537,2023-11-14,BankTransfer,277909.91,Completed
898,65418,2025-10-09,BankTransfer,61597.94,Cancelled
899,56304,2025-11-29,BankTransfer,132002.2,Completed
900,22293,2024-07-01,Card,402031.26,Pending
901,32567,2023-01-05,COD,252361.94,Pending
902,55515,2023-12-27,BankTransfer,375955.14,Pending
903,55157,2024-12-01,COD,465903.68,Completed
904,69347,2025-08-01,BankTransfer,85620.33,Cancelled
905,22486,2025-01-10,Wallet,129792.16,Completed
906,827,2024-11-04,Wallet,293513.68,Completed
907,85924,2023-02-12,Wallet,474797.48,Completed
908,30538,2024-02-26,Card,389661.33,Returned
909,8482,2023-06-04,BankTransfer,319676.33,Pending
910,90676,2025-10-24,Card,339602.85,Completed
911,20982,2025-10-26,Card,216341.27,Cancelled
912,73213,2023-02-21,Card,201892.52,Cancelled
913,31110,2023-05-09,Wallet,493417.42,Pending
914,74382,2025-04-05,COD,428200.8,Returned
915,68667,2023-01-13,COD,380462.98,Returned
916,1081,2025-04-23,COD,359872.23,Completed
917,91768,2022-12-08,BankTransfer,283577.4,Returned
918,35877,2025-06-14,Card,164582.16,Cancelled
919,52922,2023-02-07,Card,216455.07,Returned
920,41427,2024-03-04,BankTransfer,29475.81,Pending
921,21280,2023-04-13,Card,44699.95,Completed
922,63614,2025-03-09,COD,192261.8,Pending
923,14037,2023-05-11,Card,57896.82,Returned
924,48465,2025-09-10,BankTransfer,199067.99,Cancelled
925,24253,2025-06-25,BankTransfer,106747.52,Pending
926,2028,2022-12-14,COD,175048.07,Returned
927,60601,2023-07-31,Card,189654.12,Pending
928,85613,2022-12-18,BankTransfer,397169.23,Pending
929,97332,2024-12-06,BankTransfer,342831.16,Cancelled
930,44376,2023-02-16,BankTransfer,407460.92,Completed
931,96670,2023-11-23,COD,182475.17,Pending
932,88210,2024-01-31,Card,412925.92,Cancelled
933,79836,2023-08-01,Wallet,474829.11,Returned
934,18637,2025-06-22,Card,138754.67,Returned
935,61898,2025-01-16,COD,359362.68,Pending
936,60079,2025-03-21,COD,28828.87,Pending
937,50407,2024-03-04,BankTransfer,260547.11,Cancelled
938,59131,2023-06-03,BankTransfer,78212.15,Pending
939,89446,2024-08-23,COD,416488.2,Completed
940,77864,2023-12-12,Wallet,207172.84,Cancelled
941,58092,2023-06-10,Wallet,302173.79,Returned
942,63763,2024-03-19,COD,291114.29,Completed
943,26199,2025-05-19,BankTransfer,52185.43,Pending
944,64240,2024-06-17,COD,50116.47,Returned
945,33124,2024-10-29,BankTransfer,285784.94,Cancelled
946,55451,2024-05-28,BankTransfer,157524.74,Completed
947,68276,2024-06-02,COD,55750.01,Returned
948,93703,2024-03-01,Card,155035.81,Returned
949,79927,2023-04-28,COD,95365.24,Completed
950,58060,2023-07-10,Card,19878.86,Pending
951,36699,2025-10-16,Wallet,189948.37,Pending
952,24033,2023-02-08,BankTransfer,340387.42,Pending
953,5259,2025-06-02,Wallet,56666.59,Cancelled
954,86417,2022-12-23,BankTransfer,292588.87,Pending
955,12518,2023-07-24,BankTransfer,75866.65,Returned
